common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
,2020021253weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.54372E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,2,11550.48242,8,11550.48242,0,0,0,0,2020021253weS:8AM-8PM,,0,5/4/21
,2020021253weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.54372E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,2,11550.48242,8,11550.48242,0,0,0,0,2020021253weS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020021263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56272E+15,6,1,we,8835430301,2,2,0,2,0,2,620,1.36,0,0,6,2,7516.254796,8,7516.254796,4,1.36,620,2,2020021263weS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020021263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56272E+15,6,1,we,8835430301,0,2,0,0,0,2,0,0,0,0,6,2,7516.254796,8,7516.254796,2,0,0,0,2020021263weS:8AM-8PM,,0,5/4/21
,2020011273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,1,1867.8776,8,1867.8776,0,0,0,0,2020011273weS:8AM-8PM,,0,5/4/21
,2020011273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,1,1867.8776,8,1867.8776,0,0,0,0,2020011273weS:8AM-8PM,,0,5/4/21
,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,2,23255.73297,8,23255.73297,0,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,2,23255.73297,8,23255.73297,0,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
PUFFER GENUS,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,8861010200,0,1.797697368,0,0,0,1,0,0,0,0,7,2,23255.73297,8,23255.73297,1.797697368,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,2,23255.73297,8,23255.73297,0,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,2,23255.73297,8,23255.73297,0,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,2,23255.73297,8,23255.73297,0,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,7,2,23255.73297,8,23255.73297,1,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
PUFFER GENUS,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,8861010200,0,1,0,0,0,1,0,0,0,0,7,2,23255.73297,8,23255.73297,1,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
KINGFISH GENUS,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,8835440600,0,1.438157895,0,0,0,2,0,0,0,0,7,2,23255.73297,8,23255.73297,1.438157895,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
SOUTHERN KINGFISH,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,8835440601,3.595394737,0,0,5,0,0,994.4861842,0.862894737,0,0,7,2,23255.73297,8,23255.73297,3.595394737,0.862894737,994.4861842,3.595394737,2020021273weS:8AM-8PM,,0,5/4/21
LEFTEYE FLOUNDER GENUS,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.56322E+15,6,1,we,8857030300,0,0.719078947,0,0,0,1,0,0,0,0,7,2,23255.73297,8,23255.73297,0.719078947,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
JACK FAMILY,2020011253wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.57932E+15,6,1,wd,8835280000,0,1,0,0,0,1,0,0,0,0,5,1,4973.719878,8,4973.719878,1,0,0,0,2020011253wdS:8AM-8PM,,0,5/4/21
JACK FAMILY,2020011253wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.57932E+15,6,1,wd,8835280000,0,1,0,0,0,1,0,0,0,0,5,1,4973.719878,8,4973.719878,1,0,0,0,2020011253wdS:8AM-8PM,,0,5/4/21
,2020011273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,1,46640.09024,8,46640.09024,0,0,0,0,2020011273weS:8AM-8PM,,0,5/4/21
LANE SNAPPER,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8835360112,1,0,0,1,0,0,438,1.42,0,0,6,1,3095.685148,8,3095.685148,1,1.42,438,1,2020011263weS:8AM-8PM,,0,5/4/21
PINFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8835430201,2,0,0,2,0,0,286,0.15,0,0,6,1,3095.685148,8,3095.685148,2,0.15,286,2,2020011263weS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8835440702,0,2,0,0,0,2,0,0,0,0,6,1,3095.685148,8,3095.685148,2,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
ATLANTIC SPADEFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8835520101,1,0,0,1,0,0,521,4.28,0,0,6,1,3095.685148,8,3095.685148,1,4.28,521,1,2020011263weS:8AM-8PM,,0,5/4/21
HAIRY BLENNY,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8842090307,0,1,0,0,0,1,0,0,0,0,6,1,3095.685148,8,3095.685148,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
TOMTATE,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8835400101,0,1,0,0,0,1,0,0,0,0,6,1,3095.685148,8,3095.685148,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
PINFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8835430201,1,0,0,1,0,0,176,0.1,0,0,6,1,3095.685148,8,3095.685148,1,0.1,176,1,2020011263weS:8AM-8PM,,0,5/4/21
PUFFER FAMILY,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,6,1,3095.685148,8,3095.685148,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011273wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,wd,8777180202,0,1,0,0,0,1,0,0,0,0,7,1,130505.9,8,130505.9,1,0,0,0,2020011273wdS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011273wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,wd,8835360102,0,15,0,0,0,15,0,0,0,0,7,1,130505.9,8,130505.9,15,0,0,0,2020011273wdS:8AM-8PM,,0,5/4/21
PINFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8835430201,1,0,0,1,0,0,174,0.1,0,0,6,1,4124.731878,8,4124.731878,1,0.1,174,1,2020011263weS:8AM-8PM,,0,5/4/21
ATLANTIC CROAKER,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8835440702,1,2,0,1,0,2,277,0.32,0,0,6,1,4124.731878,8,4124.731878,3,0.32,277,1,2020011263weS:8AM-8PM,,0,5/4/21
SOUTHERN FLOUNDER,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,8857030304,1,0,0,1,0,0,384,0.5,0,0,7,2,14801.30588,8,14801.30588,1,0.5,384,1,2020021273weS:8AM-8PM,,0,5/4/21
,2020021273weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58132E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,2,14801.30588,8,14801.30588,0,0,0,0,2020021273weS:8AM-8PM,,0,5/4/21
,2020011273wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58142E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,1,148814.5382,8,148814.5382,0,0,0,0,2020011273wdS:8AM-8PM,,0,5/4/21
,2020011273wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58142E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,1,148814.5382,8,148814.5382,0,0,0,0,2020011273wdS:8AM-8PM,,0,5/4/21
,2020021273wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58142E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,2,17716.56745,8,17716.56745,0,0,0,0,2020021273wdS:8AM-8PM,,0,5/4/21
,2020021273wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58142E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,2,17716.56745,8,17716.56745,0,0,0,0,2020021273wdS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,1,3469.946282,8,3469.946282,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,6,1,3469.946282,8,3469.946282,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
LANE SNAPPER,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835360112,0,1,0,0,0,1,0,0,0,0,6,1,3469.946282,8,3469.946282,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
LANE SNAPPER,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835360112,0,4,0,0,0,4,0,0,0,0,6,1,3469.946282,8,3469.946282,4,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,3469.946282,8,3469.946282,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,6229.745691,8,6229.745691,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,6229.745691,8,6229.745691,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,6229.745691,8,6229.745691,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,6,1,6229.745691,8,6229.745691,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,6229.745691,8,6229.745691,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
SEATROUT GENUS,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835440100,0,2,0,0,0,2,0,0,0,0,6,1,43943.64228,8,43943.64228,2,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,43943.64228,8,43943.64228,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,43943.64228,8,43943.64228,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,1,43943.64228,8,43943.64228,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,43943.64228,8,43943.64228,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
LADYFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8738010101,0,6,0,0,0,6,0,0,0,0,6,1,46640.09024,8,46640.09024,6,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
COMMON SNOOK,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835010105,0,1,0,0,0,1,0,0,0,0,6,1,46640.09024,8,46640.09024,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835440102,0,2,0,0,0,2,0,0,0,0,6,1,46640.09024,8,46640.09024,2,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,46640.09024,8,46640.09024,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,46640.09024,8,46640.09024,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,46640.09024,8,46640.09024,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,46640.09024,8,46640.09024,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,6900.119238,8,6900.119238,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,6900.119238,8,6900.119238,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
LADYFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8738010101,0,6,0,0,0,6,0,0,0,0,6,1,6900.119238,8,6900.119238,6,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,1,6900.119238,8,6900.119238,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835360102,0,12,0,0,0,12,0,0,0,0,6,1,6900.119238,8,6900.119238,12,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
SPOTTED SEATROUT,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835440102,0,2,0,0,0,2,0,0,0,0,6,1,6900.119238,8,6900.119238,2,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
PUFFER FAMILY,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,6,1,6900.119238,8,6900.119238,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,1,6900.119238,8,6900.119238,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
CREVALLE JACK,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,1,6900.119238,8,6900.119238,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
GRAY SNAPPER,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835360102,0,8,0,0,0,8,0,0,0,0,6,1,6900.119238,8,6900.119238,8,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
PUFFER FAMILY,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,6,1,6900.119238,8,6900.119238,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,8701.373791,8,8701.373791,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,8701.373791,8,8701.373791,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
BLUEFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835250101,0,1,0,0,0,1,0,0,0,0,6,1,8701.373791,8,8701.373791,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
BLACK MARGATE,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835400304,0,1,0,0,0,1,0,0,0,0,6,1,8701.373791,8,8701.373791,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,8701.373791,8,8701.373791,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
HARDHEAD CATFISH,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,1,8701.373791,8,8701.373791,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
KINGFISH GENUS,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835440600,0,1,0,0,0,1,0,0,0,0,6,1,8701.373791,8,8701.373791,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,8701.373791,8,8701.373791,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,8701.373791,8,8701.373791,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
GULF FLOUNDER,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8857030302,1,0,0,1,0,0,340,0.46,0,0,6,1,2708.880939,8,2708.880939,1,0.46,340,1,2020011263weS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835430301,2,4,0,2,0,4,584,1.2,0,0,6,1,2708.880939,8,2708.880939,6,1.2,584,2,2020011263weS:8AM-8PM,,0,5/4/21
LEFTEYE FLOUNDER GENUS,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8857030300,0,1,0,0,0,1,0,0,0,0,6,1,2708.880939,8,2708.880939,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,1,2708.880939,8,2708.880939,0,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835430301,0,4,1,0,1,4,0,0,335,0.84,6,1,2708.880939,8,2708.880939,5,0.84,335,1,2020011263weS:8AM-8PM,,0,5/4/21
BLACK MARGATE,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835400304,1,0,0,1,0,0,270,0.517169768,0,0,6,1,2708.880939,8,2708.880939,1,0.517169768,270,1,2020011263weS:8AM-8PM,,0,5/4/21
BLACK DRUM,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835440801,1,0,0,1,0,0,370,0.75270814,0,0,6,1,2708.880939,8,2708.880939,1,0.75270814,370,1,2020011263weS:8AM-8PM,,0,5/4/21
RED DRUM,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835440901,1,0,0,1,0,0,652,3.184637692,0,0,6,1,2708.880939,8,2708.880939,1,3.184637692,652,1,2020011263weS:8AM-8PM,,0,5/4/21
HAIRY BLENNY,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8842090307,0,1,0,0,0,1,0,0,0,0,6,1,2708.880939,8,2708.880939,1,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020011263weS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,we,8835430301,0,4,0,0,0,4,0,0,0,0,6,1,2708.880939,8,2708.880939,4,0,0,0,2020011263weS:8AM-8PM,,0,5/4/21
,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,6,2,54773.79662,8,54773.79662,0,0,0,0,2020021263wdS:8AM-8PM,,0,5/4/21
,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,6,2,54773.79662,8,54773.79662,0,0,0,0,2020021263wdS:8AM-8PM,,0,5/4/21
COMMON SNOOK,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8835010105,0,1,0,0,0,1,0,0,0,0,6,2,54773.79662,8,54773.79662,1,0,0,0,2020021263wdS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8850030502,0,6,0,0,0,6,0,0,0,0,6,2,54773.79662,8,54773.79662,6,0,0,0,2020021263wdS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8850030502,3,5,4,3,4,5,1034.571429,1.037142857,1379.428571,1.382857143,6,2,54773.79662,8,54773.79662,12,2.42,2414,7,2020021263wdS:8AM-8PM,,0,5/4/21
,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,6,2,54773.79662,8,54773.79662,0,0,0,0,2020021263wdS:8AM-8PM,,0,5/4/21
BLUEFISH,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8835250101,3,2,0,3,0,2,1005,1.5,0,0,6,2,54773.79662,8,54773.79662,5,1.5,1005,3,2020021263wdS:8AM-8PM,,0,5/4/21
BLUEFISH,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8835250101,3,4,0,3,0,4,926,1.12,0,0,6,2,54773.79662,8,54773.79662,7,1.12,926,3,2020021263wdS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8850030502,0,3,13,0,13,3,0,0,4459,4.962410917,6,2,54773.79662,8,54773.79662,16,4.962410917,4459,13,2020021263wdS:8AM-8PM,,0,5/4/21
BLUEFISH,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8835250101,0,5,2,0,2,5,0,0,700,1,6,2,54773.79662,8,54773.79662,7,1,700,2,2020021263wdS:8AM-8PM,,0,5/4/21
BLUE RUNNER,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8835280306,0,1,0,0,0,1,0,0,0,0,6,2,54773.79662,8,54773.79662,1,0,0,0,2020021263wdS:8AM-8PM,,0,5/4/21
SPANISH MACKEREL,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8850030502,1,0,0,1,0,0,446,0.738619583,0,0,6,2,54773.79662,8,54773.79662,1,0.738619583,446,1,2020021263wdS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8835430301,0,7,2,0,2,7,0,0,585,1.3,6,2,54773.79662,8,54773.79662,9,1.3,585,2,2020021263wdS:8AM-8PM,,0,5/4/21
SPOT,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8835440401,0,0,1,0,1,0,0,0,227,0.26,6,2,54773.79662,8,54773.79662,1,0.26,227,1,2020021263wdS:8AM-8PM,,0,5/4/21
SHEEPSHEAD,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,8835430301,0,9,2,0,2,9,0,0,669,1.86,6,2,54773.79662,8,54773.79662,11,1.86,669,2,2020021263wdS:8AM-8PM,,0,5/4/21
,2020021263wdS:8AM-8PM,2.02011E+21,2020,12,3,5,1.58382E+15,6,1,wd,,0,0,0,0,0,0,0,0,0,0,6,2,54773.79662,8,54773.79662,0,0,0,0,2020021263wdS:8AM-8PM,,0,5/4/21
