common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
,2020021253weS:8AM-8PM,2020112531543720200216,2020,12,3,5,1543720200216005,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,11550.482418,8,11550.482418,0,0,0,0,2020021253weS:8AM-8PM,,0,05/04/2021
,2020021253weS:8AM-8PM,2020112531543720200216,2020,12,3,5,1543720200216006,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,11550.482418,8,11550.482418,0,0,0,0,2020021253weS:8AM-8PM,,0,05/04/2021
,2020021253weS:8AM-8PM,2020112531543720200216,2020,12,3,5,1543720200216010,6,1,we,,0,0,0,0,0,0,0,0,0,0,5,02,11550.482418,8,11550.482418,0,0,0,0,2020021253weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021263weS:8AM-8PM,2020112631562720200229,2020,12,3,5,1562720200229004,6,1,we,8835430301,2,2,0,2,0,2,620,1.36,0,0,6,02,7516.2547964,8,7516.2547964,4,1.36,620,2,2020021263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021263weS:8AM-8PM,2020112631562720200229,2020,12,3,5,1562720200229005,6,1,we,8835430301,0,2,0,0,0,2,0,0,0,0,6,02,7516.2547964,8,7516.2547964,2,0,0,0,2020021263weS:8AM-8PM,,0,05/04/2021
,2020011273weS:8AM-8PM,2020112731563220200111,2020,12,3,5,1563220200111008,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,01,1867.8776,8,1867.8776,0,0,0,0,2020011273weS:8AM-8PM,,0,05/04/2021
,2020011273weS:8AM-8PM,2020112731563220200111,2020,12,3,5,1563220200111009,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,01,1867.8776,8,1867.8776,0,0,0,0,2020011273weS:8AM-8PM,,0,05/04/2021
,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216001,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,02,23255.732973,8,23255.732973,0,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216002,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,02,23255.732973,8,23255.732973,0,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
PUFFER GENUS,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216003,6,1,we,8861010200,0,1.7976973684,0,0,0,1,0,0,0,0,7,02,23255.732973,8,23255.732973,1.7976973684,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216004,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,02,23255.732973,8,23255.732973,0,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216005,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,02,23255.732973,8,23255.732973,0,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216006,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,02,23255.732973,8,23255.732973,0,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216007,6,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,7,02,23255.732973,8,23255.732973,1,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
PUFFER GENUS,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216008,6,1,we,8861010200,0,1,0,0,0,1,0,0,0,0,7,02,23255.732973,8,23255.732973,1,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216009,6,1,we,8835440600,0,1.4381578947,0,0,0,2,0,0,0,0,7,02,23255.732973,8,23255.732973,1.4381578947,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
SOUTHERN KINGFISH,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216009,6,1,we,8835440601,3.5953947368,0,0,5,0,0,994.48618421,0.8628947368,0,0,7,02,23255.732973,8,23255.732973,3.5953947368,0.8628947368,994.48618421,3.5953947368,2020021273weS:8AM-8PM,,0,05/04/2021
LEFTEYE FLOUNDER GENUS,2020021273weS:8AM-8PM,2020112731563220200216,2020,12,3,5,1563220200216009,6,1,we,8857030300,0,0.7190789474,0,0,0,1,0,0,0,0,7,02,23255.732973,8,23255.732973,0.7190789474,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
JACK FAMILY,2020011253wdS:8AM-8PM,2020112531579320200123,2020,12,3,5,1579320200123003,6,1,wd,8835280000,0,1,0,0,0,1,0,0,0,0,5,01,4973.7198782,8,4973.7198782,1,0,0,0,2020011253wdS:8AM-8PM,,0,05/04/2021
JACK FAMILY,2020011253wdS:8AM-8PM,2020112531579320200123,2020,12,3,5,1579320200123004,6,1,wd,8835280000,0,1,0,0,0,1,0,0,0,0,5,01,4973.7198782,8,4973.7198782,1,0,0,0,2020011253wdS:8AM-8PM,,0,05/04/2021
,2020011273weS:8AM-8PM,2020112731581320200120,2020,12,3,5,1581320200120001,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,01,46640.090236,8,46640.090236,0,0,0,0,2020011273weS:8AM-8PM,,0,05/04/2021
LANE SNAPPER,2020011263weS:8AM-8PM,2020112631581320200126,2020,12,3,5,1581320200126013,6,1,we,8835360112,1,0,0,1,0,0,438,1.42,0,0,6,01,3095.6851475,8,3095.6851475,1,1.42,438,1,2020011263weS:8AM-8PM,,0,05/04/2021
PINFISH,2020011263weS:8AM-8PM,2020112631581320200126,2020,12,3,5,1581320200126013,6,1,we,8835430201,2,0,0,2,0,0,286,0.15,0,0,6,01,3095.6851475,8,3095.6851475,2,0.15,286,2,2020011263weS:8AM-8PM,,0,05/04/2021
ATLANTIC CROAKER,2020011263weS:8AM-8PM,2020112631581320200126,2020,12,3,5,1581320200126013,6,1,we,8835440702,0,2,0,0,0,2,0,0,0,0,6,01,3095.6851475,8,3095.6851475,2,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
ATLANTIC SPADEFISH,2020011263weS:8AM-8PM,2020112631581320200126,2020,12,3,5,1581320200126013,6,1,we,8835520101,1,0,0,1,0,0,521,4.28,0,0,6,01,3095.6851475,8,3095.6851475,1,4.28,521,1,2020011263weS:8AM-8PM,,0,05/04/2021
HAIRY BLENNY,2020011263weS:8AM-8PM,2020112631581320200126,2020,12,3,5,1581320200126013,6,1,we,8842090307,0,1,0,0,0,1,0,0,0,0,6,01,3095.6851475,8,3095.6851475,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
TOMTATE,2020011263weS:8AM-8PM,2020112631581320200126,2020,12,3,5,1581320200126014,6,1,we,8835400101,0,1,0,0,0,1,0,0,0,0,6,01,3095.6851475,8,3095.6851475,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
PINFISH,2020011263weS:8AM-8PM,2020112631581320200126,2020,12,3,5,1581320200126014,6,1,we,8835430201,1,0,0,1,0,0,176,0.1,0,0,6,01,3095.6851475,8,3095.6851475,1,0.1,176,1,2020011263weS:8AM-8PM,,0,05/04/2021
PUFFER FAMILY,2020011263weS:8AM-8PM,2020112631581320200126,2020,12,3,5,1581320200126014,6,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,6,01,3095.6851475,8,3095.6851475,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011273wdS:8AM-8PM,2020112731581320200129,2020,12,3,5,1581320200129001,6,1,wd,8777180202,0,1,0,0,0,1,0,0,0,0,7,01,130505.90004,8,130505.90004,1,0,0,0,2020011273wdS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011273wdS:8AM-8PM,2020112731581320200129,2020,12,3,5,1581320200129001,6,1,wd,8835360102,0,15,0,0,0,15,0,0,0,0,7,01,130505.90004,8,130505.90004,15,0,0,0,2020011273wdS:8AM-8PM,,0,05/04/2021
PINFISH,2020011263weS:8AM-8PM,2020112631581320200131,2020,12,3,5,1581320200131003,6,1,we,8835430201,1,0,0,1,0,0,174,0.1,0,0,6,01,4124.7318782,8,4124.7318782,1,0.1,174,1,2020011263weS:8AM-8PM,,0,05/04/2021
ATLANTIC CROAKER,2020011263weS:8AM-8PM,2020112631581320200131,2020,12,3,5,1581320200131003,6,1,we,8835440702,1,2,0,1,0,2,277,0.32,0,0,6,01,4124.7318782,8,4124.7318782,3,0.32,277,1,2020011263weS:8AM-8PM,,0,05/04/2021
SOUTHERN FLOUNDER,2020021273weS:8AM-8PM,2020112731581320200222,2020,12,3,5,1581320200222001,6,1,we,8857030304,1,0,0,1,0,0,384,0.5,0,0,7,02,14801.305877,8,14801.305877,1,0.5,384,1,2020021273weS:8AM-8PM,,0,05/04/2021
,2020021273weS:8AM-8PM,2020112731581320200222,2020,12,3,5,1581320200222002,6,1,we,,0,0,0,0,0,0,0,0,0,0,7,02,14801.305877,8,14801.305877,0,0,0,0,2020021273weS:8AM-8PM,,0,05/04/2021
,2020011273wdS:8AM-8PM,2020112731581420200101,2020,12,3,5,1581420200101001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,01,148814.53823,8,148814.53823,0,0,0,0,2020011273wdS:8AM-8PM,,0,05/04/2021
,2020011273wdS:8AM-8PM,2020112731581420200101,2020,12,3,5,1581420200101002,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,01,148814.53823,8,148814.53823,0,0,0,0,2020011273wdS:8AM-8PM,,0,05/04/2021
,2020021273wdS:8AM-8PM,2020112731581420200204,2020,12,3,5,1581420200204009,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,02,17716.567447,8,17716.567447,0,0,0,0,2020021273wdS:8AM-8PM,,0,05/04/2021
,2020021273wdS:8AM-8PM,2020112731581420200204,2020,12,3,5,1581420200204010,6,1,wd,,0,0,0,0,0,0,0,0,0,0,7,02,17716.567447,8,17716.567447,0,0,0,0,2020021273wdS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011263weS:8AM-8PM,2020112631583820200110,2020,12,3,5,1583820200110001,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,01,3469.9462819,8,3469.9462819,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011263weS:8AM-8PM,2020112631583820200110,2020,12,3,5,1583820200110001,6,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,6,01,3469.9462819,8,3469.9462819,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
LANE SNAPPER,2020011263weS:8AM-8PM,2020112631583820200110,2020,12,3,5,1583820200110001,6,1,we,8835360112,0,1,0,0,0,1,0,0,0,0,6,01,3469.9462819,8,3469.9462819,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
LANE SNAPPER,2020011263weS:8AM-8PM,2020112631583820200110,2020,12,3,5,1583820200110002,6,1,we,8835360112,0,4,0,0,0,4,0,0,0,0,6,01,3469.9462819,8,3469.9462819,4,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200110,2020,12,3,5,1583820200110003,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,3469.9462819,8,3469.9462819,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200117,2020,12,3,5,1583820200117001,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,6229.745691,8,6229.745691,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200117,2020,12,3,5,1583820200117002,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,6229.745691,8,6229.745691,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200117,2020,12,3,5,1583820200117003,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,6229.745691,8,6229.745691,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011263weS:8AM-8PM,2020112631583820200117,2020,12,3,5,1583820200117004,6,1,we,8835440102,0,1,0,0,0,1,0,0,0,0,6,01,6229.745691,8,6229.745691,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200117,2020,12,3,5,1583820200117005,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,6229.745691,8,6229.745691,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
SEATROUT GENUS,2020011263weS:8AM-8PM,2020112631583820200118,2020,12,3,5,1583820200118001,6,1,we,8835440100,0,2,0,0,0,2,0,0,0,0,6,01,43943.642282,8,43943.642282,2,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200118,2020,12,3,5,1583820200118002,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,43943.642282,8,43943.642282,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200118,2020,12,3,5,1583820200118003,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,43943.642282,8,43943.642282,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011263weS:8AM-8PM,2020112631583820200118,2020,12,3,5,1583820200118004,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,01,43943.642282,8,43943.642282,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200118,2020,12,3,5,1583820200118005,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,43943.642282,8,43943.642282,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020011263weS:8AM-8PM,2020112631583820200120,2020,12,3,5,1583820200120001,6,1,we,8738010101,0,6,0,0,0,6,0,0,0,0,6,01,46640.090235,8,46640.090235,6,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020011263weS:8AM-8PM,2020112631583820200120,2020,12,3,5,1583820200120001,6,1,we,8835010105,0,1,0,0,0,1,0,0,0,0,6,01,46640.090235,8,46640.090235,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011263weS:8AM-8PM,2020112631583820200120,2020,12,3,5,1583820200120001,6,1,we,8835440102,0,2,0,0,0,2,0,0,0,0,6,01,46640.090235,8,46640.090235,2,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200120,2020,12,3,5,1583820200120002,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,46640.090235,8,46640.090235,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200120,2020,12,3,5,1583820200120003,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,46640.090235,8,46640.090235,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200120,2020,12,3,5,1583820200120004,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,46640.090235,8,46640.090235,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200120,2020,12,3,5,1583820200120005,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,46640.090235,8,46640.090235,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126004,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,6900.1192379,8,6900.1192379,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126005,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,6900.1192379,8,6900.1192379,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126006,6,1,we,8738010101,0,6,0,0,0,6,0,0,0,0,6,01,6900.1192379,8,6900.1192379,6,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126006,6,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,01,6900.1192379,8,6900.1192379,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126006,6,1,we,8835360102,0,12,0,0,0,12,0,0,0,0,6,01,6900.1192379,8,6900.1192379,12,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126006,6,1,we,8835440102,0,2,0,0,0,2,0,0,0,0,6,01,6900.1192379,8,6900.1192379,2,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
PUFFER FAMILY,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126006,6,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,6,01,6900.1192379,8,6900.1192379,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126007,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,01,6900.1192379,8,6900.1192379,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126007,6,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,6,01,6900.1192379,8,6900.1192379,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126007,6,1,we,8835360102,0,8,0,0,0,8,0,0,0,0,6,01,6900.1192379,8,6900.1192379,8,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
PUFFER FAMILY,2020011263weS:8AM-8PM,2020112631583820200126,2020,12,3,5,1583820200126007,6,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,6,01,6900.1192379,8,6900.1192379,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131001,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,8701.3737907,8,8701.3737907,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131002,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,8701.3737907,8,8701.3737907,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131003,6,1,we,8835250101,0,1,0,0,0,1,0,0,0,0,6,01,8701.3737907,8,8701.3737907,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
BLACK MARGATE,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131003,6,1,we,8835400304,0,1,0,0,0,1,0,0,0,0,6,01,8701.3737907,8,8701.3737907,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131004,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,8701.3737907,8,8701.3737907,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131005,6,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,6,01,8701.3737907,8,8701.3737907,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
KINGFISH GENUS,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131005,6,1,we,8835440600,0,1,0,0,0,1,0,0,0,0,6,01,8701.3737907,8,8701.3737907,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131006,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,8701.3737907,8,8701.3737907,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131007,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,8701.3737907,8,8701.3737907,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
GULF FLOUNDER,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131008,6,1,we,8857030302,1,0,0,1,0,0,340,0.46,0,0,6,01,2708.8809386,8,2708.8809386,1,0.46,340,1,2020011263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131009,6,1,we,8835430301,2,4,0,2,0,4,584,1.2,0,0,6,01,2708.8809386,8,2708.8809386,6,1.2,584,2,2020011263weS:8AM-8PM,,0,05/04/2021
LEFTEYE FLOUNDER GENUS,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131009,6,1,we,8857030300,0,1,0,0,0,1,0,0,0,0,6,01,2708.8809386,8,2708.8809386,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131010,6,1,we,,0,0,0,0,0,0,0,0,0,0,6,01,2708.8809386,8,2708.8809386,0,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131011,6,1,we,8835430301,0,4,1,0,1,4,0,0,335,0.84,6,01,2708.8809386,8,2708.8809386,5,0.84,335,1,2020011263weS:8AM-8PM,,0,05/04/2021
BLACK MARGATE,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131012,6,1,we,8835400304,1,0,0,1,0,0,270,0.5171697676,0,0,6,01,2708.8809386,8,2708.8809386,1,0.5171697676,270,1,2020011263weS:8AM-8PM,,0,05/04/2021
BLACK DRUM,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131012,6,1,we,8835440801,1,0,0,1,0,0,370,0.7527081397,0,0,6,01,2708.8809386,8,2708.8809386,1,0.7527081397,370,1,2020011263weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131012,6,1,we,8835440901,1,0,0,1,0,0,652,3.1846376919,0,0,6,01,2708.8809386,8,2708.8809386,1,3.1846376919,652,1,2020011263weS:8AM-8PM,,0,05/04/2021
HAIRY BLENNY,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131012,6,1,we,8842090307,0,1,0,0,0,1,0,0,0,0,6,01,2708.8809386,8,2708.8809386,1,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020011263weS:8AM-8PM,2020112631583820200131,2020,12,3,5,1583820200131013,6,1,we,8835430301,0,4,0,0,0,4,0,0,0,0,6,01,2708.8809386,8,2708.8809386,4,0,0,0,2020011263weS:8AM-8PM,,0,05/04/2021
,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203001,6,1,wd,,0,0,0,0,0,0,0,0,0,0,6,02,54773.79662,8,54773.79662,0,0,0,0,2020021263wdS:8AM-8PM,,0,05/04/2021
,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203002,6,1,wd,,0,0,0,0,0,0,0,0,0,0,6,02,54773.79662,8,54773.79662,0,0,0,0,2020021263wdS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203003,6,1,wd,8835010105,0,1,0,0,0,1,0,0,0,0,6,02,54773.79662,8,54773.79662,1,0,0,0,2020021263wdS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203003,6,1,wd,8850030502,0,6,0,0,0,6,0,0,0,0,6,02,54773.79662,8,54773.79662,6,0,0,0,2020021263wdS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203004,6,1,wd,8850030502,3,5,4,3,4,5,1034.5714286,1.0371428571,1379.4285714,1.3828571429,6,02,54773.79662,8,54773.79662,12,2.42,2414,7,2020021263wdS:8AM-8PM,,0,05/04/2021
,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203005,6,1,wd,,0,0,0,0,0,0,0,0,0,0,6,02,54773.79662,8,54773.79662,0,0,0,0,2020021263wdS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203006,6,1,wd,8835250101,3,2,0,3,0,2,1005,1.5,0,0,6,02,54773.79662,8,54773.79662,5,1.5,1005,3,2020021263wdS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203007,6,1,wd,8835250101,3,4,0,3,0,4,926,1.12,0,0,6,02,54773.79662,8,54773.79662,7,1.12,926,3,2020021263wdS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203008,6,1,wd,8850030502,0,3,13,0,13,3,0,0,4459,4.9624109167,6,02,54773.79662,8,54773.79662,16,4.9624109167,4459,13,2020021263wdS:8AM-8PM,,0,05/04/2021
BLUEFISH,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203009,6,1,wd,8835250101,0,5,2,0,2,5,0,0,700,1,6,02,54773.79662,8,54773.79662,7,1,700,2,2020021263wdS:8AM-8PM,,0,05/04/2021
BLUE RUNNER,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203009,6,1,wd,8835280306,0,1,0,0,0,1,0,0,0,0,6,02,54773.79662,8,54773.79662,1,0,0,0,2020021263wdS:8AM-8PM,,0,05/04/2021
SPANISH MACKEREL,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203009,6,1,wd,8850030502,1,0,0,1,0,0,446,0.7386195834,0,0,6,02,54773.79662,8,54773.79662,1,0.7386195834,446,1,2020021263wdS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203010,6,1,wd,8835430301,0,7,2,0,2,7,0,0,585,1.3,6,02,54773.79662,8,54773.79662,9,1.3,585,2,2020021263wdS:8AM-8PM,,0,05/04/2021
SPOT,2020021263wdS:8AM-8PM,2020112631583820200203,2020,12,3,5,1583820200203010,6,1,wd,8835440401,0,0,1,0,1,0,0,0,227,0.26,6,02,54773.79662,8,54773.79662,1,0.26,227,1,2020021263wdS:8AM-8PM,,0,05/04/2021
