prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,ASG_CODE,MODE_ASG,new_list,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,GENDER,AGE,REEF,date1,DIST,prim1,prim2,MODE2001,TURTLE,REEFCODE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,date_published
,,2020021273weS:8AM-8PM,2020112731515620200201,2020,7,12,23,12,31,1416,5,3,3,5,2,2.00,30,0,1,0,0,0,0,,,1515620200201003,6,1,2,,,,,O,we,1515620200201,1,,1515620200201003,,7,S:8AM-8PM,02,,,COLUMBIA,1421,,,8,1,,8,1,8,2,36,2,16MAR202011:01,8,,,,,,,,,,46640.090236,2020021273weS:8AM-8PM,,0,1515620200201003,32024,05/04/2021
,,2020021273weS:8AM-8PM,2020112731515620200222,2020,6,45,45,12,31,1416,5,3,3,5,4,0.00,5,0,1,0,0,0,0,,,1515620200222001,6,1,2,,,,,O,we,1515620200222,1,,1515620200222001,,7,S:8AM-8PM,02,,,,1326,,,8,1,,8,1,8,1,60,2,16MAR202011:01,8,,,,,,,,,,46640.090236,2020021273weS:8AM-8PM,,0,1515620200222001,29673,05/04/2021
,,2020011253weS:8AM-8PM,2020112531534720200103,2020,0,99,998,12,86,3659,4,3,5,5,1.5,0.00,3,0,1,1,0,0,0,,,1534720200103004,6,1,2,,,,,O,we,1534720200103,1,,1534720200103004,2,5,S:8AM-8PM,01,,,,1629,,,8,1,,8,1,8,1,999,2,20FEB202011:30,8,,,,,,,,,,26980.040901,2020011253weS:8AM-8PM,,0,1534720200103004,99997,05/04/2021
,,2020011253weS:8AM-8PM,2020112531534720200103,2020,0,99,998,12,86,3659,4,3,5,5,1.5,0.00,3,0,1,1,0,0,0,,,1534720200103005,6,1,2,,,,,O,we,1534720200103,1,,1534720200103005,2,5,S:8AM-8PM,01,,,,1630,,,8,1,,8,2,8,1,999,2,20FEB202011:30,8,,,,,,,,,,26980.040901,2020011253weS:8AM-8PM,,0,1534720200103005,99997,05/04/2021
,,2020011253weS:8AM-8PM,2020112531534720200103,2020,0,99,998,12,86,3659,4,3,5,5,1.5,,3,0,1,0,0,0,0,,,1534720200103006,6,1,2,,,,,O,we,1534720200103,1,,1534720200103006,,5,S:8AM-8PM,01,,,,1631,,,8,1,,8,1,8,1,999,2,20FEB202011:30,8,,,,,,,,,,26980.040901,2020011253weS:8AM-8PM,,0,1534720200103006,99997,05/04/2021
,SNAPPER FAMILY,2020011253weS:8AM-8PM,2020112531534720200112,2020,6,12,11,12,11,216,1,3,5,5,3,0.00,50,2,1,6,0,0,0,,,1534720200112001,6,1,2,,,,,Y,we,1534720200112,3,,1534720200112001,2,5,S:8AM-8PM,01,0,2,BROWARD,1101,168845,,8,1,,8,1,8,1,35,2,20FEB202011:30,8,8835360000,,,,,,,,,4674.443095,2020011253weS:8AM-8PM,,0,1534720200112001,33334,05/04/2021
,,2020011253weS:8AM-8PM,2020112531534720200112,2020,6,12,11,12,11,216,1,3,5,5,2,0.00,38,3,1,1,0,0,0,,,1534720200112002,6,1,2,,,,,Y,we,1534720200112,3,,1534720200112002,2,5,S:8AM-8PM,01,,,BROWARD,1102,,,8,1,,8,2,8,2,66,2,20FEB202011:30,8,,,,,,,,,,4674.443095,2020011253weS:8AM-8PM,,0,1534720200112002,33334,05/04/2021
,,2020011253weS:8AM-8PM,2020112531534720200112,2020,6,12,11,12,11,216,1,3,5,5,2,,35,3,1,0,0,0,0,,,1534720200112003,6,1,2,,,,,Y,we,1534720200112,3,,1534720200112003,,5,S:8AM-8PM,01,,,BROWARD,1103,,,8,1,,8,2,8,2,8,2,20FEB202011:30,8,,,,,,,,,,4674.443095,2020011253weS:8AM-8PM,,0,1534720200112003,33334,05/04/2021
,SHEEPSHEAD,2020021253weS:8AM-8PM,2020112531543720200216,2020,6,12,99,12,99,3660,2,3,5,5,3,0.00,40,30,1,3,0,0,0,,,1543720200216001,6,1,2,,,,,Y,we,1543720200216,1,,1543720200216001,2,5,S:8AM-8PM,02,,,PALM BEACH,1152,169189,,8,1,,8,1,8,1,56,2,16MAR202011:01,8,8835430301,,,,,,,,,11550.482418,2020021253weS:8AM-8PM,,0,1543720200216001,33445,05/04/2021
,,2020021253weS:8AM-8PM,2020112531543720200216,2020,6,12,99,12,99,3660,2,3,5,5,1.5,,12,1,1,0,0,0,0,,,1543720200216002,6,1,2,,,,,Y,we,1543720200216,1,,1543720200216002,,5,S:8AM-8PM,02,,,PALM BEACH,1217,,,8,1,,8,2,8,1,999,2,16MAR202011:01,8,,,,,,,,,,11550.482418,2020021253weS:8AM-8PM,,0,1543720200216002,33463,05/04/2021
,,2020021253weS:8AM-8PM,2020112531543720200216,2020,6,12,99,12,99,3660,2,3,5,5,1.5,,12,1,1,0,0,0,0,,,1543720200216003,6,1,2,,,,,Y,we,1543720200216,1,,1543720200216003,,5,S:8AM-8PM,02,,,PALM BEACH,1218,,,8,1,,8,2,8,1,999,2,16MAR202011:01,8,,,,,,,,,,11550.482418,2020021253weS:8AM-8PM,,0,1543720200216003,33463,05/04/2021
,,2020021253weS:8AM-8PM,2020112531543720200216,2020,6,12,99,12,99,3660,2,3,5,5,3.5,,5,1,1,0,0,0,0,,,1543720200216004,6,1,2,,,,,Y,we,1543720200216,1,,1543720200216004,,5,S:8AM-8PM,02,,,PALM BEACH,1250,,,8,1,,8,2,8,1,26,2,16MAR202011:01,8,,,,,,,,,,11550.482418,2020021253weS:8AM-8PM,,0,1543720200216004,33409,05/04/2021
,,2020021253weS:8AM-8PM,2020112531543720200216,2020,6,12,99,12,99,3660,2,3,5,5,3.5,,30,1,1,0,0,0,0,,,1543720200216005,6,1,2,,,,,Y,we,1543720200216,1,,1543720200216005,,5,S:8AM-8PM,02,,,PALM BEACH,1251,,,8,1,,8,2,8,1,32,2,16MAR202011:01,8,,,,,,,,,,11550.482418,2020021253weS:8AM-8PM,,0,1543720200216005,33433,05/04/2021
,,2020021253weS:8AM-8PM,2020112531543720200216,2020,6,12,99,12,99,3660,2,3,5,5,3.5,,30,1,1,0,0,0,0,,,1543720200216006,6,1,2,,,,,Y,we,1543720200216,1,,1543720200216006,,5,S:8AM-8PM,02,,,PALM BEACH,1252,,,8,1,,8,2,8,1,27,2,16MAR202011:01,8,,,,,,,,,,11550.482418,2020021253weS:8AM-8PM,,0,1543720200216006,33409,05/04/2021
,SHEEPSHEAD,2020021253weS:8AM-8PM,2020112531543720200216,2020,6,12,99,12,99,3660,2,3,5,5,1.5,,30,15,1,0,0,0,0,,,1543720200216010,6,1,2,,,,,Y,we,1543720200216,1,,1543720200216010,,5,S:8AM-8PM,02,,,PALM BEACH,1354,169189,,8,1,,8,1,8,1,30,2,16MAR202011:01,8,8835430301,,,,,,,,,11550.482418,2020021253weS:8AM-8PM,,0,1543720200216010,33426,05/04/2021
,,2020021263weS:8AM-8PM,2020112631562720200229,2020,6,12,61,12,111,929,2,3,5,5,4,0.00,20,5,1,1,2,0,0,,,1562720200229004,6,1,1,,,,,Y,we,1562720200229,1,,1562720200229004,2,6,S:8AM-8PM,02,2,0,INDIAN RIVER,1245,,,8,1,,8,2,1,1,39,2,16MAR202011:01,8,,,,,,,,,,7516.2547964,2020021263weS:8AM-8PM,,0,1562720200229004,32962,05/04/2021
,,2020021263weS:8AM-8PM,2020112631562720200229,2020,6,12,111,12,111,929,2,3,5,5,4,0.00,5,5,1,1,0,0,0,,,1562720200229005,6,1,2,,,,,Y,we,1562720200229,1,,1562720200229005,2,6,S:8AM-8PM,02,,,ST LUCIE,1246,,,8,1,,8,2,8,1,48,2,16MAR202011:01,8,,,,,,,,,,7516.2547964,2020021263weS:8AM-8PM,,0,1562720200229005,99998,05/04/2021
,SPOTTED SEATROUT,2020011273weS:8AM-8PM,2020112731563220200111,2020,6,12,89,12,31,1547,5,3,3,5,1,0.00,75,8,1,0,0,0,0,,,1563220200111008,6,1,2,,,,,Y,we,1563220200111,3,,1563220200111008,,7,S:8AM-8PM,01,,,NASSAU,1344,169239,,8,1,,8,1,8,1,66,2,20FEB202011:30,8,8835440102,,,,,,,,,1867.8776,2020011273weS:8AM-8PM,,0,1563220200111008,32034,05/04/2021
,SPOTTED SEATROUT,2020011273weS:8AM-8PM,2020112731563220200111,2020,6,12,89,12,31,1547,5,3,3,5,1,0.00,150,8,1,0,0,0,0,,,1563220200111009,6,1,2,,,,,Y,we,1563220200111,3,,1563220200111009,,7,S:8AM-8PM,01,,,NASSAU,1345,169239,,8,1,,8,2,8,1,71,2,20FEB202011:30,8,8835440102,,,,,,,,,1867.8776,2020011273weS:8AM-8PM,,0,1563220200111009,32034,05/04/2021
,,2020021273weS:8AM-8PM,2020112731563220200216,2020,0,17,167,12,31,1416,5,3,3,5,2,3.50,0,0,1,0,0,0,0,,,1563220200216001,6,1,2,,,,,O,we,1563220200216,1,,1563220200216001,,7,S:8AM-8PM,02,,,,1223,,,8,1,,8,2,8,1,65,2,16MAR202011:01,8,,,,,,,,,,23255.732973,2020021273weS:8AM-8PM,,0,1563220200216001,62712,05/04/2021
,,2020021273weS:8AM-8PM,2020112731563220200216,2020,0,17,167,12,31,1416,5,3,3,5,2,3.50,0,0,1,0,0,0,0,,,1563220200216002,6,1,2,,,,,O,we,1563220200216,1,,1563220200216002,,7,S:8AM-8PM,02,,,,1224,,,8,1,,8,2,8,2,62,2,16MAR202011:01,8,,,,,,,,,,23255.732973,2020021273weS:8AM-8PM,,0,1563220200216002,62712,05/04/2021
,,2020021273weS:8AM-8PM,2020112731563220200216,2020,6,12,109,12,31,1416,5,3,3,5,2,3.50,5,0,1,1,0,0,0,,,1563220200216003,6,1,2,,,,,Y,we,1563220200216,1,,1563220200216003,2,7,S:8AM-8PM,02,,,ST JOHNS,1225,,,8,1,,8,1,8,1,66,2,16MAR202011:01,8,,,,,,,,,,23255.732973,2020021273weS:8AM-8PM,,0,1563220200216003,32259,05/04/2021
,,2020021273weS:8AM-8PM,2020112731563220200216,2020,6,12,109,12,31,1416,5,3,3,5,2,3.50,5,0,1,0,0,0,0,,,1563220200216004,6,1,2,,,,,Y,we,1563220200216,1,,1563220200216004,,7,S:8AM-8PM,02,,,ST JOHNS,1226,,,8,1,,8,2,8,2,66,2,16MAR202011:01,8,,,,,,,,,,23255.732973,2020021273weS:8AM-8PM,,0,1563220200216004,32259,05/04/2021
,,2020021273weS:8AM-8PM,2020112731563220200216,2020,6,12,19,12,31,1416,5,3,3,5,2.5,0.00,4,3,1,0,0,0,0,,,1563220200216005,6,1,2,,,,,Y,we,1563220200216,1,,1563220200216005,,7,S:8AM-8PM,02,,,CLAY,1238,,,8,1,,8,1,8,2,33,2,16MAR202011:01,8,,,,,,,,,,23255.732973,2020021273weS:8AM-8PM,,0,1563220200216005,32068,05/04/2021
,,2020021273weS:8AM-8PM,2020112731563220200216,2020,6,12,19,12,31,1416,5,3,3,5,2.5,,4,3,1,0,0,0,0,,,1563220200216006,6,1,2,,,,,Y,we,1563220200216,1,,1563220200216006,,7,S:8AM-8PM,02,,,CLAY,1239,,,8,1,,8,2,8,1,11,2,16MAR202011:01,8,,,,,,,,,,23255.732973,2020021273weS:8AM-8PM,,0,1563220200216006,32068,05/04/2021
,,2020021273weS:8AM-8PM,2020112731563220200216,2020,6,13,185,12,31,1416,5,3,3,5,1,0.00,0,0,1,1,0,0,0,,,1563220200216007,6,1,2,,,,,O,we,1563220200216,1,,1563220200216007,2,7,S:8AM-8PM,02,,,,1245,,,8,1,,8,2,8,1,999,2,16MAR202011:01,8,,,,,,,,,,23255.732973,2020021273weS:8AM-8PM,,0,1563220200216007,31601,05/04/2021
,,2020021273weS:8AM-8PM,2020112731563220200216,2020,6,13,185,12,31,1416,5,3,3,5,1,0.00,0,0,1,1,0,0,0,,,1563220200216008,6,1,2,,,,,O,we,1563220200216,1,,1563220200216008,2,7,S:8AM-8PM,02,,,,1246,,,8,1,,8,2,8,1,999,2,16MAR202011:01,8,,,,,,,,,,23255.732973,2020021273weS:8AM-8PM,,0,1563220200216008,31601,05/04/2021
RED DRUM,KINGFISH GENUS,2020021273weS:8AM-8PM,2020112731563220200216,2020,6,12,31,12,31,1416,5,3,3,5,5,1.50,30,10,1,2,5,0,0,,,1563220200216009,6,1,1,,,,,Y,we,1563220200216,1,,1563220200216009,2,7,S:8AM-8PM,02,5,0,DUVAL,1312,169273,169290,8,1,,8,1,1,1,27,2,16MAR202011:01,8,8835440600,8835440901,,,,,,,,23255.732973,2020021273weS:8AM-8PM,,0,1563220200216009,32244,05/04/2021
,,2020011253wdS:8AM-8PM,2020112531579320200123,2020,0,18,97,12,99,1774,1,3,5,5,2,0.00,0,0,1,1,0,0,0,,,1579320200123003,6,1,2,,,,,O,wd,1579320200123,3,,1579320200123003,2,5,S:8AM-8PM,01,,,,1527,,,8,1,,8,2,8,1,36,2,20FEB202011:30,8,,,,,,,,,,4973.7198782,2020011253wdS:8AM-8PM,,0,1579320200123003,46237,05/04/2021
,,2020011253wdS:8AM-8PM,2020112531579320200123,2020,0,18,145,12,99,1774,1,3,5,5,2,0.00,0,0,1,1,0,0,0,,,1579320200123004,6,1,2,,,,,O,wd,1579320200123,3,,1579320200123004,2,5,S:8AM-8PM,01,,,,1528,,,8,1,,8,2,8,1,61,2,20FEB202011:30,8,,,,,,,,,,4973.7198782,2020011253wdS:8AM-8PM,,0,1579320200123004,46126,05/04/2021
,SPOTTED SEATROUT,2020011273weS:8AM-8PM,2020112731581320200120,2020,6,12,31,12,31,4184,1,3,5,5,2,,52,98,1,0,0,0,0,,,1581320200120001,6,1,2,,,,,Y,we,1581320200120,1,,1581320200120001,,7,S:8AM-8PM,01,,,DUVAL,1617,169239,,8,1,,8,2,8,1,999,2,20FEB202011:30,8,8835440102,,,,,,,,,46640.090236,2020011273weS:8AM-8PM,,0,1581320200120001,32226,05/04/2021
,,2020011263weS:8AM-8PM,2020112631581320200126,2020,6,12,95,12,9,4121,4,3,5,5,3,0.00,4,0,1,2,3,0,0,,,1581320200126013,6,1,1,,,,,Y,we,1581320200126,3,,1581320200126013,2,6,S:8AM-8PM,01,4,0,ORANGE,1417,,,8,1,,8,1,1,1,56,2,20FEB202011:30,8,,,,,,,,,,3095.6851475,2020011263weS:8AM-8PM,,0,1581320200126013,32825,05/04/2021
,,2020011263weS:8AM-8PM,2020112631581320200126,2020,6,12,95,12,9,4121,4,3,5,5,3,0.00,4,0,1,2,1,0,0,,,1581320200126014,6,1,1,,,,,Y,we,1581320200126,3,,1581320200126014,2,6,S:8AM-8PM,01,1,0,ORANGE,1418,,,8,1,,8,2,1,2,57,2,20FEB202011:30,8,,,,,,,,,,3095.6851475,2020011263weS:8AM-8PM,,0,1581320200126014,32825,05/04/2021
,,2020011273wdS:8AM-8PM,2020112731581320200129,2020,5,42,107,12,127,1360,1,3,5,5,2,0.00,1,1,1,2,0,0,0,,,1581320200129001,6,1,2,,,,,O,wd,1581320200129,3,,1581320200129001,2,7,S:8AM-8PM,01,,,,1506,,,8,1,,8,1,8,1,70,2,20FEB202011:30,8,,,,,,,,,,130505.90004,2020011273wdS:8AM-8PM,,0,1581320200129001,99998,05/04/2021
,,2020011263weS:8AM-8PM,2020112631581320200131,2020,6,12,9,12,9,4121,4,3,5,5,2.5,0.00,100,16,1,1,2,0,0,,,1581320200131003,6,1,1,,,,,Y,we,1581320200131,3,,1581320200131003,2,6,S:8AM-8PM,01,2,0,BREVARD,1842,,,8,1,,8,1,1,1,70,2,20FEB202011:30,8,,,,,,,,,,4124.7318782,2020011263weS:8AM-8PM,,0,1581320200131003,32953,05/04/2021
,,2020021273weS:8AM-8PM,2020112731581320200222,2020,6,12,117,12,127,4119,5,3,5,5,4.5,0.00,20,5,1,0,1,0,0,,,1581320200222001,6,1,1,,,,,Y,we,1581320200222,3,,1581320200222001,2,7,S:8AM-8PM,02,1,0,SEMINOLE,1551,,,8,1,,8,1,1,1,55,2,16MAR202011:01,8,,,,,,,,,,14801.305877,2020021273weS:8AM-8PM,,0,1581320200222001,32730,05/04/2021
,,2020021273weS:8AM-8PM,2020112731581320200222,2020,6,12,117,12,127,4119,5,3,5,5,4.5,0.00,20,5,1,0,0,0,0,,,1581320200222002,6,1,2,,,,,Y,we,1581320200222,3,,1581320200222002,,7,S:8AM-8PM,02,,,SEMINOLE,1552,,,8,1,,8,2,8,1,17,2,16MAR202011:01,8,,,,,,,,,,14801.305877,2020021273weS:8AM-8PM,,0,1581320200222002,32750,05/04/2021
,,2020011273wdS:8AM-8PM,2020112731581420200101,2020,6,12,109,12,19,3036,1,3,3,5,1,,15,2,1,0,0,0,0,,,1581420200101001,6,1,2,,,,,Y,wd,1581420200101,1,,1581420200101001,,7,S:8AM-8PM,01,,,ST JOHNS,1315,,,8,1,,8,1,8,1,21,2,20FEB202011:30,8,,,,,,,,,,148814.53823,2020011273wdS:8AM-8PM,,0,1581420200101001,32092,05/04/2021
,,2020011273wdS:8AM-8PM,2020112731581420200101,2020,6,12,109,12,19,3036,1,3,3,5,1,,2,0,1,0,0,0,0,,,1581420200101002,6,1,2,,,,,Y,wd,1581420200101,1,,1581420200101002,,7,S:8AM-8PM,01,,,ST JOHNS,1316,,,8,1,,8,1,8,2,19,2,20FEB202011:30,8,,,,,,,,,,148814.53823,2020011273wdS:8AM-8PM,,0,1581420200101002,32095,05/04/2021
,,2020021273wdS:8AM-8PM,2020112731581420200204,2020,0,55,127,12,109,150,1,3,5,5,2,,35,15,1,0,0,0,0,,,1581420200204009,6,1,2,,,,,O,wd,1581420200204,5,,1581420200204009,,7,S:8AM-8PM,02,,,,1652,,,8,1,,8,1,8,2,73,2,16MAR202011:01,8,,,,,,,,,,17716.567447,2020021273wdS:8AM-8PM,,0,1581420200204009,53115,05/04/2021
,,2020021273wdS:8AM-8PM,2020112731581420200204,2020,0,55,127,12,109,150,1,3,5,5,2,,35,15,1,0,0,0,0,,,1581420200204010,6,1,2,,,,,O,wd,1581420200204,5,,1581420200204010,,7,S:8AM-8PM,02,,,,1653,,,8,1,,8,2,8,1,71,2,16MAR202011:01,8,,,,,,,,,,17716.567447,2020021273wdS:8AM-8PM,,0,1581420200204010,53115,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200110,2020,6,12,61,12,61,1240,1,3,5,5,3,0.00,998,98,1,3,0,0,0,,,1583820200110001,6,1,2,,,,,Y,we,1583820200110,5,,1583820200110001,2,6,S:8AM-8PM,01,,,INDIAN RIVER,1552,,,8,1,,8,1,8,1,24,2,20FEB202011:30,8,,,,,,,,,,3469.9462819,2020011263weS:8AM-8PM,,0,1583820200110001,32968,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200110,2020,5,36,45,12,61,1240,1,3,5,5,3,0.00,998,98,1,1,0,0,0,,,1583820200110002,6,1,2,,,,,O,we,1583820200110,5,,1583820200110002,2,6,S:8AM-8PM,01,,,,1553,,,8,1,,8,1,8,1,30,2,20FEB202011:30,8,,,,,,,,,,3469.9462819,2020011263weS:8AM-8PM,,0,1583820200110002,13602,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200110,2020,6,12,61,12,61,1240,1,3,5,5,3,,998,98,1,0,0,0,0,,,1583820200110003,6,1,2,,,,,Y,we,1583820200110,5,,1583820200110003,,6,S:8AM-8PM,01,,,INDIAN RIVER,1559,,,8,1,,8,2,8,1,4,2,20FEB202011:30,8,,,,,,,,,,3469.9462819,2020011263weS:8AM-8PM,,0,1583820200110003,32968,05/04/2021
,RED DRUM,2020011263weS:8AM-8PM,2020112631583820200117,2020,6,12,95,12,9,285,1,3,5,5,3,,6,0,1,0,0,0,0,,,1583820200117001,6,1,2,,,,,Y,we,1583820200117,3,,1583820200117001,,6,S:8AM-8PM,01,,,ORANGE,1528,169290,,8,1,,8,1,8,1,26,2,20FEB202011:30,8,8835440901,,,,,,,,,6229.745691,2020011263weS:8AM-8PM,,0,1583820200117001,32809,05/04/2021
,RED DRUM,2020011263weS:8AM-8PM,2020112631583820200117,2020,2,6,67,12,9,285,1,3,5,5,3,,0,0,1,0,0,0,0,,,1583820200117002,6,1,2,,,,,O,we,1583820200117,3,,1583820200117002,,6,S:8AM-8PM,01,,,SACRAMENTO,1529,169290,,8,1,,8,2,8,1,67,2,20FEB202011:30,8,8835440901,,,,,,,,,6229.745691,2020011263weS:8AM-8PM,,0,1583820200117002,95823,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200117,2020,6,12,97,12,9,285,1,3,5,5,8,,100,10,1,0,0,0,0,,,1583820200117003,6,1,2,,,,,Y,we,1583820200117,3,,1583820200117003,,6,S:8AM-8PM,01,,,OSCEOLA,1612,,,8,1,,8,2,8,1,52,2,20FEB202011:30,8,,,,,,,,,,6229.745691,2020011263weS:8AM-8PM,,0,1583820200117003,99998,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200117,2020,0,26,27,12,9,285,1,3,5,5,1,0.00,50,8,1,1,0,0,0,,,1583820200117004,6,1,2,,,,,O,we,1583820200117,3,,1583820200117004,2,6,S:8AM-8PM,01,,,,1614,,,8,1,,8,1,8,1,71,2,20FEB202011:30,8,,,,,,,,,,6229.745691,2020011263weS:8AM-8PM,,0,1583820200117004,49061,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200117,2020,0,26,27,12,9,285,1,3,5,5,1,,20,0,1,0,0,0,0,,,1583820200117005,6,1,2,,,,,O,we,1583820200117,3,,1583820200117005,,6,S:8AM-8PM,01,,,,1615,,,8,1,,8,2,8,2,73,2,20FEB202011:30,8,,,,,,,,,,6229.745691,2020011263weS:8AM-8PM,,0,1583820200117005,49061,05/04/2021
,BLACK DRUM,2020011263weS:8AM-8PM,2020112631583820200118,2020,6,12,95,12,9,66,1,3,5,5,6,0.00,25,10,1,1,0,0,0,,,1583820200118001,6,1,2,,,,,Y,we,1583820200118,1,,1583820200118001,2,6,S:8AM-8PM,01,,,ORANGE,1519,169288,,8,1,,8,1,8,1,65,2,20FEB202011:30,8,8835440801,,,,,,,,,43943.642282,2020011263weS:8AM-8PM,,0,1583820200118001,32768,05/04/2021
,BLACK DRUM,2020011263weS:8AM-8PM,2020112631583820200118,2020,6,12,95,12,9,66,1,3,5,5,6,,25,10,1,0,0,0,0,,,1583820200118002,6,1,2,,,,,Y,we,1583820200118,1,,1583820200118002,,6,S:8AM-8PM,01,,,ORANGE,1520,169288,,8,1,,8,2,8,2,69,2,20FEB202011:30,8,8835440801,,,,,,,,,43943.642282,2020011263weS:8AM-8PM,,0,1583820200118002,32768,05/04/2021
,BLACK DRUM,2020011263weS:8AM-8PM,2020112631583820200118,2020,6,12,117,12,9,66,1,3,5,5,3,,998,15,1,0,0,0,0,,,1583820200118003,6,1,2,,,,,Y,we,1583820200118,1,,1583820200118003,,6,S:8AM-8PM,01,,,SEMINOLE,1530,169288,,8,1,,8,2,8,1,999,2,20FEB202011:30,8,8835440801,,,,,,,,,43943.642282,2020011263weS:8AM-8PM,,0,1583820200118003,32701,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200118,2020,6,12,95,12,9,66,1,3,5,5,8,0.00,50,8,1,1,0,0,0,,,1583820200118004,6,1,2,,,,,Y,we,1583820200118,1,,1583820200118004,2,6,S:8AM-8PM,01,,,ORANGE,1603,,,8,1,,8,2,8,2,35,2,20FEB202011:30,8,,,,,,,,,,43943.642282,2020011263weS:8AM-8PM,,0,1583820200118004,32811,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200118,2020,6,12,95,12,9,66,1,3,5,5,8,,50,8,1,0,0,0,0,,,1583820200118005,6,1,2,,,,,Y,we,1583820200118,1,,1583820200118005,,6,S:8AM-8PM,01,,,ORANGE,1604,,,8,1,,8,2,8,2,20,2,20FEB202011:30,8,,,,,,,,,,43943.642282,2020011263weS:8AM-8PM,,0,1583820200118005,32811,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200120,2020,6,12,9,12,9,703,1,3,5,5,3,0.00,350,55,1,3,0,0,0,,,1583820200120001,6,1,2,,,,,Y,we,1583820200120,1,,1583820200120001,2,6,S:8AM-8PM,01,,,BREVARD,1526,,,8,1,,8,1,8,1,58,2,20FEB202011:30,8,,,,,,,,,,46640.090235,2020011263weS:8AM-8PM,,0,1583820200120001,32935,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200120,2020,6,12,9,12,9,703,1,3,5,5,1,,3,1,1,0,0,0,0,,,1583820200120002,6,1,2,,,,,Y,we,1583820200120,1,,1583820200120002,,6,S:8AM-8PM,01,,,BREVARD,1537,,,8,1,,8,1,8,2,9,2,20FEB202011:30,8,,,,,,,,,,46640.090235,2020011263weS:8AM-8PM,,0,1583820200120002,32904,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200120,2020,6,12,9,12,9,703,1,3,5,5,1,,3,1,1,0,0,0,0,,,1583820200120003,6,1,2,,,,,Y,we,1583820200120,1,,1583820200120003,,6,S:8AM-8PM,01,,,BREVARD,1538,,,8,1,,8,2,8,2,6,2,20FEB202011:30,8,,,,,,,,,,46640.090235,2020011263weS:8AM-8PM,,0,1583820200120003,32904,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200120,2020,6,12,9,12,9,703,1,3,5,5,1,,3,1,1,0,0,0,0,,,1583820200120004,6,1,2,,,,,Y,we,1583820200120,1,,1583820200120004,,6,S:8AM-8PM,01,,,BREVARD,1539,,,8,1,,8,2,8,2,6,2,20FEB202011:30,8,,,,,,,,,,46640.090235,2020011263weS:8AM-8PM,,0,1583820200120004,32904,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200120,2020,6,12,9,12,9,703,1,3,5,5,1,,3,1,1,0,0,0,0,,,1583820200120005,6,1,2,,,,,Y,we,1583820200120,1,,1583820200120005,,6,S:8AM-8PM,01,,,BREVARD,1540,,,8,1,,8,2,8,1,12,2,20FEB202011:30,8,,,,,,,,,,46640.090235,2020011263weS:8AM-8PM,,0,1583820200120005,32904,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200126,2020,6,12,61,12,61,1240,1,3,5,5,1.5,,1,0,1,0,0,0,0,,,1583820200126004,6,1,2,,,,,Y,we,1583820200126,5,,1583820200126004,,6,S:8AM-8PM,01,,,INDIAN RIVER,1545,,,8,1,,8,1,8,1,25,2,20FEB202011:30,8,,,,,,,,,,6900.1192379,2020011263weS:8AM-8PM,,0,1583820200126004,32962,05/04/2021
,,2020011263weS:8AM-8PM,2020112631583820200126,2020,6,12,61,12,61,1240,1,3,5,5,1.5,,3,1,1,0,0,0,0,,,1583820200126005,6,1,2,,,,,Y,we,1583820200126,5,,1583820200126005,,6,S:8AM-8PM,01,,,INDIAN RIVER,1546,,,8,1,,8,1,8,1,25,2,20FEB202011:30,8,,,,,,,,,,6900.1192379,2020011263weS:8AM-8PM,,0,1583820200126005,32960,05/04/2021
