Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection,County of intercept,State of intercept,Area of fishing,Angler age,Angler gender,Number in fishing party,Number of contributing fishermen,See any sea turtles while fishing?
2019-05-17,4,1619,2,6,wd,KINGFISH GENUS,8,1,1,6.5,4.0,2,0,31,37,1,48,1,4,1,3
2019-05-17,4,1621,2,6,wd,KINGFISH GENUS,8,1,1,6.5,4.0,2,0,31,37,1,19,2,4,1,3
2019-05-17,4,1621,2,6,wd,KINGFISH GENUS,8,1,1,6.5,4.0,2,0,31,37,1,12,1,4,1,3
2018-05-18,4,1514,2,6,we,BLUEFISH,8,1,1,4.0,3.0,1,1,31,37,1,55,1,2,1,3
2020-05-19,3,1126,2,6,we,ATLANTIC BONITO,8,1,1,4.0,3.5,2,0,129,37,1,32,1,2,1,3
2020-05-19,3,1218,2,6,we,ATLANTIC BONITO,8,1,1,5.0,4.5,1,3,129,37,1,39,1,2,2,3
2020-05-19,3,1544,2,6,wd,KINGFISH GENUS,8,1,1,3.0,2.5,1,20,31,37,1,56,1,2,2,3
2018-05-18,4,1545,2,6,wd,WAHOO,8,2,2,7.0,4.0,1,8,31,37,1,35,1,2,2,1
2019-05-17,4,1627,2,6,wd,BLUEFISH,8,2,2,8.0,6.0,1,9,31,37,1,51,1,2,2,1
2018-05-18,4,1400,2,6,we,BLUEFISH,8,2,2,5.0,3.0,2,0,129,37,1,76,1,3,1,3
2018-05-18,4,1050,2,6,we,SPANISH MACKEREL,8,2,2,6.0,4.0,1,3,129,37,1,34,1,3,3,3
2019-05-17,4,1252,2,6,wd,SPANISH MACKEREL,8,2,2,6.5,4.0,1,1,31,37,1,55,1,2,1,3
2019-05-17,4,1254,2,6,wd,SPANISH MACKEREL,8,2,2,6.5,4.0,1,3,31,37,1,35,1,2,1,3
2019-05-17,4,1520,2,6,wd,DOLPHIN,8,2,2,9.5,6.5,2,0,31,37,1,33,1,2,1,3
2018-05-18,4,1521,2,6,we,KINGFISH GENUS,8,2,2,9.0,5.0,1,23,31,37,1,45,1,2,2,3
2020-05-19,3,1416,2,6,wd,BLACK SEA BASS,8,2,2,6.5,5.0,1,37,31,37,1,42,1,4,4,3
2020-05-19,3,1440,2,6,wd,BLACK SEA BASS,8,2,2,4.0,3.0,1,10,31,37,1,37,1,4,4,1
2020-05-19,3,1121,2,6,wd,ATLANTIC BONITO,8,2,2,5.0,3.5,1,12,31,37,1,20,1,3,3,1
2020-05-19,3,1703,2,6,wd,WAHOO,8,2,2,8.0,4.0,1,9,31,37,1,52,1,3,3,1
2020-05-19,3,1726,2,6,wd,WAHOO,8,2,2,8.0,3.0,2,0,31,37,1,42,1,4,1,2
2020-05-19,3,1910,2,6,wd,WAHOO,8,2,2,8.0,4.0,1,2,31,37,1,29,1,3,3,1
2020-05-19,3,1515,2,6,wd,LITTLE TUNNY,8,2,2,6.0,3.0,2,0,31,37,1,40,1,1,1,3
2018-05-18,4,1117,2,6,wd,SPOTTED SEATROUT,8,5,8,6.5,5.5,1,1,137,37,3,31,1,2,1,3
2018-05-18,4,1428,2,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,1,137,37,3,29,1,3,1,3
2018-05-18,4,1430,2,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,2,0,137,37,3,30,1,3,1,3
2018-05-18,4,1618,2,6,we,KINGFISH GENUS,8,5,8,5.5,5.0,2,0,31,37,3,39,1,2,1,3
2018-05-18,4,1127,2,6,we,STRIPED BASS,8,5,8,5.0,4.5,1,5,13,37,3,62,1,3,3,3
2018-05-18,4,1534,2,6,we,STRIPED BASS,8,5,8,8.0,7.5,2,0,13,37,3,52,1,2,1,3
2019-05-17,4,1440,2,6,wd,KINGFISH GENUS,8,5,8,4.5,2.0,1,1,31,37,3,69,1,1,1,3
2019-05-17,4,1505,2,6,wd,KINGFISH GENUS,8,5,8,5.0,3.0,2,0,31,37,3,67,1,2,1,3
2019-05-17,4,1506,2,6,wd,KINGFISH GENUS,8,5,8,5.0,3.0,2,0,31,37,3,65,2,2,1,3
2019-05-17,4,1658,2,6,we,WEAKFISH,8,5,8,3.0,2.0,1,2,31,37,3,24,1,2,2,3
2019-05-17,4,1306,2,6,wd,SPOTTED SEATROUT,8,5,8,4.5,3.5,2,0,137,37,3,72,1,2,1,3
2019-05-17,4,1452,2,6,wd,SPOTTED SEATROUT,8,5,8,7.5,7.0,1,1,137,37,3,73,1,2,1,3
2019-05-17,4,1630,2,6,wd,SPOTTED SEATROUT,8,5,8,7.5,6.5,1,3,137,37,3,55,1,3,2,3
2019-05-17,4,1208,2,6,we,KINGFISH GENUS,8,5,8,3.0,2.5,1,1,31,37,3,13,2,5,1,3
2019-05-17,4,1239,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.0,1,9,31,37,3,61,1,3,1,3
2019-05-17,4,1240,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.0,2,0,31,37,3,62,2,3,1,3
2020-05-19,3,1436,2,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,6,49,37,3,26,1,2,2,3
2020-05-19,3,1245,2,6,we,SPOTTED SEATROUT,8,5,8,5.5,5.0,1,11,137,37,3,42,1,3,3,3
2020-05-19,3,1151,2,6,wd,SPOTTED SEATROUT,8,5,8,3.5,3.0,1,1,31,37,3,25,1,2,1,3
2020-05-19,3,1246,2,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,12,31,37,3,19,1,3,3,3
2020-05-19,3,1425,2,6,wd,SHEEPSHEAD,8,5,8,4.0,3.0,1,3,31,37,3,35,1,2,2,3
2020-05-19,3,1636,2,6,wd,SPOTTED SEATROUT,8,5,8,3.0,2.5,1,4,31,37,3,19,1,1,1,3
2020-05-19,3,1508,2,6,wd,SPOTTED SEATROUT,8,5,8,3.5,3.0,2,0,49,37,3,63,1,1,1,3
2020-05-19,3,1125,2,6,wd,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,7,137,37,3,23,1,2,2,3
2020-05-19,3,1314,2,6,wd,SPOTTED SEATROUT,8,5,8,6.0,5.5,1,1,137,37,3,70,1,2,1,3
2020-05-19,3,1314,2,6,wd,SPOTTED SEATROUT,8,5,8,6.0,5.5,1,2,137,37,3,33,1,2,1,3
2020-05-19,3,1325,2,6,wd,SPOTTED SEATROUT,8,5,8,6.0,5.5,1,4,137,37,3,65,1,1,1,3
2020-05-19,3,1349,2,6,we,SPOTTED SEATROUT,8,5,8,5.5,4.0,1,3,13,37,3,21,1,2,2,3
2020-05-19,3,1248,2,6,we,SPOTTED SEATROUT,8,5,8,4.5,4.0,1,2,49,37,3,49,1,2,1,3
2020-05-19,3,1340,2,6,we,SPOTTED SEATROUT,8,5,8,5.5,5.5,1,2,49,37,3,24,1,4,1,3
2020-05-19,3,1435,2,6,we,SPOTTED SEATROUT,8,5,8,7.5,5.0,1,2,49,37,3,27,1,2,1,3
2020-05-19,3,1435,2,6,we,SPOTTED SEATROUT,8,5,8,7.5,4.5,1,1,49,37,3,27,2,2,1,3
2018-05-18,4,1155,2,6,we,KINGFISH GENUS,8,5,8,5.5,5.0,2,0,31,37,3,63,1,2,1,3
2018-05-18,4,1156,2,6,we,KINGFISH GENUS,8,5,8,5.5,5.0,2,0,31,37,3,58,1,2,1,3
2018-05-18,4,1224,2,6,we,KINGFISH GENUS,8,5,8,6.0,5.5,2,0,31,37,3,13,1,3,1,3
2018-05-18,4,1400,2,6,we,KINGFISH GENUS,8,5,8,4.5,4.0,2,0,31,37,3,48,1,4,1,3
2018-05-18,4,1401,2,6,we,KINGFISH GENUS,8,5,8,4.5,4.0,2,0,31,37,3,53,2,4,1,3
2018-05-18,4,1402,2,6,we,KINGFISH GENUS,8,5,8,4.5,4.0,2,0,31,37,3,56,2,4,1,3
2018-05-18,4,1407,2,6,we,KINGFISH GENUS,8,5,8,5.5,5.0,2,0,31,37,3,55,1,2,1,3
2018-05-18,4,1408,2,6,we,KINGFISH GENUS,8,5,8,5.5,5.0,2,0,31,37,3,54,1,2,1,3
2018-05-18,4,1457,2,6,we,KINGFISH GENUS,8,5,8,4.5,4.0,2,0,31,37,3,63,1,4,1,3
2019-05-17,4,1406,2,6,we,NORTHERN PUFFER,8,5,8,5.0,5.0,2,0,31,37,2,54,1,3,1,1
2019-05-17,4,1406,2,6,we,NORTHERN PUFFER,8,5,8,5.0,5.0,2,0,31,37,2,54,1,3,1,1
2019-05-17,4,1406,2,6,we,NORTHERN PUFFER,8,5,8,5.0,5.0,2,0,31,37,2,52,1,3,1,1
2019-05-17,4,1458,2,6,wd,KINGFISH GENUS,8,5,8,6.0,5.0,1,1,31,37,3,69,1,2,1,3
2019-05-17,4,1737,2,6,wd,BLUEFISH,8,5,8,8.0,7.0,2,0,31,37,2,43,1,3,1,1
2019-05-17,4,1737,2,6,wd,BLUEFISH,8,5,8,8.0,7.0,2,0,31,37,2,7,1,3,1,1
2019-05-17,4,1737,2,6,wd,BLUEFISH,8,5,8,8.0,7.0,2,0,31,37,2,7,1,3,1,1
2019-05-17,4,1330,2,6,we,WEAKFISH,8,5,8,7.0,7.0,1,1,31,37,3,53,1,1,1,3
2019-05-17,4,1554,2,6,we,BLUEFISH,8,5,8,7.0,5.0,2,0,31,37,3,33,1,2,1,1
2019-05-17,4,1555,2,6,we,BLUEFISH,8,5,8,7.0,5.0,2,0,31,37,3,33,2,2,1,1
2019-05-17,4,1341,2,6,we,SHEEPSHEAD,8,5,8,5.0,5.0,1,1,31,37,3,47,1,2,1,3
2019-05-17,4,1434,2,6,we,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,31,37,3,34,1,3,1,3
2020-05-19,3,1654,2,6,wd,SPOTTED SEATROUT,8,5,8,7.0,7.0,1,9,31,37,3,19,1,2,2,3
2020-05-19,3,1342,2,6,wd,SPOTTED SEATROUT,8,5,8,3.0,2.5,1,4,31,37,3,68,1,1,1,3
2020-05-19,3,1348,2,6,wd,KINGFISH GENUS,8,5,8,5.0,4.0,1,10,31,37,3,65,1,2,2,3
2020-05-19,3,1436,2,6,wd,KINGFISH GENUS,8,5,8,6.0,3.0,1,3,31,37,3,68,1,1,1,3
2020-05-19,3,1542,2,6,wd,RED DRUM,8,5,8,4.0,3.0,1,2,31,37,3,56,1,2,2,3
2020-05-19,3,1421,2,6,we,SHEEPSHEAD,8,5,8,4.0,4.0,1,1,31,37,3,50,1,2,1,3
2020-05-19,3,1257,2,6,we,SPOTTED SEATROUT,8,5,8,6.0,4.0,2,0,31,37,3,33,1,2,1,3
2020-05-19,3,1257,2,6,we,SPOTTED SEATROUT,8,5,8,6.0,4.0,2,0,31,37,3,48,1,2,1,3
2020-05-19,3,1542,2,6,we,KINGFISH GENUS,8,5,8,5.0,5.0,1,6,31,37,3,54,1,2,2,3
2020-05-19,3,1214,2,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,2,0,31,37,3,71,1,1,1,3
2020-05-19,3,1255,2,6,wd,RED DRUM,8,5,8,2.0,2.0,1,1,31,37,3,68,1,1,1,3
2018-05-18,4,1400,2,6,we,KINGFISH GENUS,8,5,8,5.0,4.0,2,0,19,37,3,68,1,2,1,3
2018-05-18,4,1430,2,6,we,KINGFISH GENUS,8,5,8,4.0,3.0,1,8,19,37,3,69,1,2,2,3
2018-05-18,4,1535,2,6,we,KINGFISH GENUS,8,5,8,4.0,3.0,1,5,19,37,3,49,1,2,2,3
2018-05-18,4,1600,2,6,we,KINGFISH GENUS,8,5,8,5.0,4.0,1,18,19,37,3,64,1,1,1,3
2018-05-18,4,1629,2,6,we,KINGFISH GENUS,8,5,8,5.0,4.0,1,41,19,37,3,49,1,2,2,3
2018-05-18,4,1647,2,6,we,KINGFISH GENUS,8,5,8,7.0,6.0,1,18,19,37,3,47,1,3,3,3
2018-05-18,4,1810,2,6,we,KINGFISH GENUS,8,5,8,7.0,6.0,1,7,19,37,3,65,1,2,2,3
2018-05-18,4,1622,2,6,wd,BLUEFISH,8,5,8,5.0,4.0,1,5,129,37,5,48,1,2,2,3
2020-05-19,3,1422,2,6,wd,RED DRUM,8,5,8,6.0,5.0,1,4,129,37,3,52,1,3,3,3
2020-05-19,3,1256,2,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,9,129,37,5,36,1,3,3,3
2020-05-19,3,1331,2,6,we,RED DRUM,8,5,8,6.0,5.0,1,5,129,37,5,41,1,3,3,3
2020-05-19,3,1514,2,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,4,19,37,5,45,1,3,3,3
2018-05-18,4,1504,2,6,we,KINGFISH GENUS,8,5,8,3.5,3.0,1,6,19,37,3,40,2,3,3,3
2018-05-18,4,1548,2,6,we,KINGFISH GENUS,8,5,8,7.0,6.0,1,40,19,37,3,62,1,3,3,3
2018-05-18,4,1722,2,6,we,KINGFISH GENUS,8,5,8,4.0,2.0,2,0,19,37,3,41,1,1,1,3
2019-05-17,4,1629,2,6,we,KINGFISH GENUS,8,5,8,8.5,5.5,1,1,31,37,3,70,1,2,1,3
2019-05-17,4,1726,2,6,we,SPOTTED SEATROUT,8,5,8,3.0,2.0,1,1,31,37,2,25,1,1,1,3
2019-05-17,4,1158,2,6,wd,SPOTTED SEATROUT,8,5,8,4.0,3.5,1,4,133,37,3,62,1,1,1,3
2019-05-17,4,1517,2,6,wd,SPOTTED SEATROUT,8,5,8,5.0,5.0,1,2,133,37,3,57,1,1,1,3
2019-05-17,4,1453,2,6,we,WEAKFISH,8,5,8,5.0,4.5,2,0,31,37,2,68,1,4,1,3
2019-05-17,4,1454,2,6,we,WEAKFISH,8,5,8,5.0,4.5,2,0,31,37,2,46,1,4,1,3
2019-05-17,4,1638,2,6,we,BLUEFISH,8,5,8,5.5,2.0,1,6,31,37,3,43,1,2,2,3
2019-05-17,4,1123,2,6,wd,BLUEFISH,8,5,8,3.5,2.5,1,7,31,37,3,39,1,4,4,3
2019-05-17,4,1131,2,6,wd,KINGFISH GENUS,8,5,8,3.0,2.0,1,3,31,37,3,81,2,3,3,3
2019-05-17,4,1400,2,6,wd,KINGFISH GENUS,8,5,8,6.0,5.0,1,11,31,37,3,16,1,3,3,3
2019-05-17,4,1447,2,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.5,1,3,31,37,3,67,1,2,2,3
2019-05-17,4,1623,2,6,wd,KINGFISH GENUS,8,5,8,5.0,3.0,2,0,31,37,3,52,1,1,1,3
2019-05-17,4,1647,2,6,wd,KINGFISH GENUS,8,5,8,6.0,3.5,1,3,31,37,3,62,1,1,1,3
2019-05-17,4,1651,2,6,wd,KINGFISH GENUS,8,5,8,6.0,4.0,2,0,31,37,3,74,1,1,1,3
2020-05-19,3,1242,2,6,wd,SPOTTED SEATROUT,8,5,8,3.0,2.5,1,1,31,37,3,68,1,1,1,3
2020-05-19,3,1159,2,6,we,KINGFISH GENUS,8,5,8,4.0,3.5,2,0,31,37,3,65,1,3,1,3
2020-05-19,3,1221,2,6,we,KINGFISH GENUS,8,5,8,5.0,4.5,2,0,31,37,3,57,1,4,1,3
2020-05-19,3,1222,2,6,we,KINGFISH GENUS,8,5,8,5.0,4.5,2,0,31,37,3,38,1,4,1,3
2020-05-19,3,1348,2,6,we,KINGFISH GENUS,8,5,8,6.0,5.5,2,0,31,37,3,64,1,1,1,3
2020-05-19,3,1403,2,6,we,KINGFISH GENUS,8,5,8,7.0,5.5,2,0,31,37,3,30,1,5,1,3
2020-05-19,3,1405,2,6,we,KINGFISH GENUS,8,5,8,7.0,5.5,2,0,31,37,3,37,1,5,1,3
2020-05-19,3,1405,2,6,we,KINGFISH GENUS,8,5,8,7.0,5.5,2,0,31,37,3,14,1,5,1,3
2020-05-19,3,1405,2,6,we,KINGFISH GENUS,8,5,8,7.0,5.5,2,0,31,37,3,31,1,5,1,3
2020-05-19,3,1405,2,6,we,KINGFISH GENUS,8,5,8,7.0,5.5,2,0,31,37,3,31,1,5,1,3
2020-05-19,3,1417,2,6,we,KINGFISH GENUS,8,5,8,6.0,5.0,1,13,31,37,3,11,2,4,4,1
2020-05-19,3,1559,2,6,we,KINGFISH GENUS,8,5,8,3.0,2.5,1,25,31,37,3,66,1,2,2,3
2020-05-19,3,1613,2,6,we,KINGFISH GENUS,8,5,8,6.0,5.0,1,15,31,37,3,76,1,2,2,1
2020-05-19,3,1628,2,6,we,SPOTTED SEATROUT,8,5,8,8.0,2.0,1,1,31,37,3,22,1,2,1,3
2018-05-18,4,1430,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.5,2,0,31,37,2,65,1,4,1,3
2018-05-18,4,1431,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.5,2,0,31,37,2,64,1,4,1,3
2018-05-18,4,1432,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.5,2,0,31,37,2,61,1,4,1,3
2018-05-18,4,1433,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.5,2,0,31,37,2,73,1,4,1,3
2018-05-18,4,1530,2,6,we,KINGFISH GENUS,8,5,8,7.5,7.5,1,3,31,37,3,32,1,3,1,3
2018-05-18,4,1531,2,6,we,KINGFISH GENUS,8,5,8,7.5,7.5,2,0,31,37,3,36,1,3,1,3
2018-05-18,4,1532,2,6,we,KINGFISH GENUS,8,5,8,7.5,7.5,2,0,31,37,3,59,1,3,1,3
2018-05-18,4,1542,2,6,we,KINGFISH GENUS,8,5,8,5.0,3.0,1,21,31,37,3,63,1,2,2,3
2018-05-18,4,1948,2,6,we,SHEEPSHEAD,8,5,8,2.5,2.0,1,20,31,37,3,25,1,2,2,3
2018-05-18,4,1313,2,6,we,KINGFISH GENUS,8,5,8,3.0,2.5,1,5,31,37,3,69,1,2,2,3
2018-05-18,4,1453,2,6,we,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,31,37,3,69,1,3,1,1
2018-05-18,4,1454,2,6,we,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,31,37,3,74,1,3,1,1
2018-05-18,4,1455,2,6,we,KINGFISH GENUS,8,5,8,6.0,5.0,2,0,31,37,3,63,1,3,1,1
2018-05-18,4,1633,2,6,we,KINGFISH GENUS,8,5,8,6.0,6.0,1,2,31,37,3,36,1,2,1,3
2019-05-17,4,1419,2,6,we,SHEEPSHEAD,8,5,8,6.0,5.5,1,8,19,37,5,50,1,4,4,3
2019-05-17,4,1603,2,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,9.0,6.0,2,0,31,37,2,26,2,4,1,3
2019-05-17,4,1603,2,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,9.0,6.0,2,0,31,37,2,28,1,4,1,3
2019-05-17,4,1603,2,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,9.0,6.0,2,0,31,37,2,27,1,4,1,3
2019-05-17,4,1239,2,6,we,BLUEFISH,8,5,8,6.0,6.0,2,0,129,37,5,46,1,2,1,3
2019-05-17,4,1256,2,6,we,SHEEPSHEAD,8,5,8,4.0,3.5,2,0,129,37,5,21,1,3,1,3
2019-05-17,4,1403,2,6,we,BLACK DRUM,8,5,8,7.0,5.5,1,6,129,37,3,54,1,3,3,3
2019-05-17,4,1553,2,6,we,KINGFISH GENUS,8,5,8,3.5,3.0,2,0,129,37,5,50,1,2,1,3
2020-05-19,3,1521,2,6,we,KINGFISH GENUS,8,5,8,8.0,7.0,2,0,19,37,5,57,1,2,1,3
2020-05-19,3,1521,2,6,we,KINGFISH GENUS,8,5,8,8.0,7.0,2,0,19,37,5,54,1,2,1,3
2020-05-19,3,1533,2,6,we,SPOTTED SEATROUT,8,5,8,5.0,3.0,1,1,19,37,3,44,1,1,1,3
2020-05-19,3,1546,2,6,wd,SHEEPSHEAD,8,5,8,2.5,2.0,1,1,31,37,3,32,1,1,1,3
2020-05-19,3,1152,2,6,wd,SPOTTED SEATROUT,8,5,8,4.0,3.5,1,4,31,37,3,71,1,1,1,3
2020-05-19,3,1256,2,6,wd,SPOTTED SEATROUT,8,5,8,4.0,3.5,1,11,31,37,3,26,1,3,3,3
2020-05-19,3,1642,2,6,wd,SPOTTED SEATROUT,8,5,8,6.0,5.5,1,2,31,37,3,36,1,2,2,3
2020-05-19,3,1307,2,6,we,KINGFISH GENUS,8,5,8,4.0,3.5,2,0,31,37,3,63,1,4,1,3
2020-05-19,3,1316,2,6,we,KINGFISH GENUS,8,5,8,5.0,4.0,2,0,31,37,3,25,1,4,1,3
2020-05-19,3,1339,2,6,we,SPOTTED SEATROUT,8,5,8,6.0,4.0,2,0,31,37,3,28,2,2,1,3
2020-05-19,3,1516,2,6,we,KINGFISH GENUS,8,5,8,6.0,5.5,2,0,31,37,3,64,1,1,1,3
2020-05-19,3,1558,2,6,we,KINGFISH GENUS,8,5,8,8.0,6.0,2,0,31,37,3,28,1,3,1,2
2020-05-19,3,1402,2,6,wd,SPOTTED SEATROUT,8,5,8,4.0,3.5,2,0,31,37,3,68,1,1,1,3
2020-05-19,3,1425,2,6,wd,KINGFISH GENUS,8,5,8,4.0,3.5,2,0,31,37,3,58,1,3,1,3
2020-05-19,3,1455,2,6,wd,KINGFISH GENUS,8,5,8,4.0,2.5,2,0,31,37,3,60,1,3,1,3
2020-05-19,3,1502,2,6,wd,KINGFISH GENUS,8,5,8,3.0,2.5,2,0,31,37,3,71,1,3,1,3
2020-05-19,3,1505,2,6,wd,KINGFISH GENUS,8,5,8,3.0,2.5,2,0,31,37,3,64,2,3,1,3
2020-05-19,3,1621,2,6,wd,KINGFISH GENUS,8,5,8,5.0,4.0,2,0,31,37,3,58,1,1,1,3
2020-05-19,3,1514,2,6,we,SPOTTED SEATROUT,8,5,8,6.5,6.0,1,8,137,37,3,53,1,2,2,3
2020-05-19,3,1440,2,6,wd,KINGFISH GENUS,8,5,8,4.0,3.0,1,4,31,37,5,58,1,1,1,3
2020-05-19,3,1215,2,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.5,1,5,49,37,3,45,1,2,1,3
2020-05-19,3,1401,2,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.0,1,8,49,37,3,54,1,2,2,3
2020-05-19,3,1632,2,6,we,SPOTTED SEATROUT,8,5,8,8.0,7.5,1,8,49,37,3,39,1,2,1,3
2020-05-19,3,1800,2,6,we,SPOTTED SEATROUT,8,5,8,6.0,3.0,1,2,31,37,3,30,1,4,3,3
2018-07-20,5,1325,3,6,wd,SPANISH MACKEREL,7,1,1,5.0,3.0,1,25,31,37,1,35,1,6,6,3
2020-07-22,6,1402,3,6,wd,BILLFISH FAMILY,7,1,1,8.5,5.5,1,14,31,37,1,58,1,5,5,3
2019-07-26,5,1135,3,6,we,SPANISH MACKEREL,7,1,1,6.0,5.0,1,12,129,37,1,35,1,2,2,3
2018-07-20,5,1345,3,6,wd,SPANISH MACKEREL,7,1,1,6.0,5.0,2,0,129,37,1,28,1,4,1,3
2018-07-20,5,1145,3,6,we,SPANISH MACKEREL,7,1,1,5.0,4.5,1,8,129,37,1,39,1,6,6,3
2018-07-20,5,1330,3,6,we,SPANISH MACKEREL,7,1,1,3.0,2.5,1,15,129,37,1,37,1,2,2,3
2018-07-20,5,1118,3,6,wd,COBIA,7,1,1,5.0,3.0,1,33,55,37,1,39,1,4,4,1
2018-07-20,5,1628,3,6,wd,COBIA,7,1,1,5.0,3.0,1,1,55,37,1,66,1,2,1,1
2018-07-20,5,1632,3,6,wd,COBIA,7,1,1,5.0,3.0,1,1,55,37,1,64,2,2,1,1
2018-07-20,5,1645,3,6,wd,COBIA,7,1,1,5.5,3.5,1,3,55,37,1,33,1,3,3,1
2018-07-20,5,1227,3,6,we,COBIA,7,1,1,6.5,4.5,1,17,55,37,1,36,1,3,3,1
2019-07-26,5,1451,3,6,we,COBIA,7,1,1,5.0,3.0,1,1,55,37,1,42,1,2,1,1
2019-07-26,5,1459,3,6,we,COBIA,7,1,1,5.0,3.0,1,1,55,37,1,19,1,2,1,1
2019-07-26,5,1606,3,6,we,COBIA,7,1,1,6.0,4.0,1,1,55,37,1,50,1,4,1,1
2019-07-26,5,1616,3,6,we,COBIA,7,1,1,6.0,4.0,1,1,55,37,1,48,1,4,1,1
2019-07-26,5,1558,3,6,wd,COBIA,7,1,1,6.0,4.0,1,1,55,37,1,45,1,2,1,1
2020-07-22,6,1148,3,6,wd,SPANISH MACKEREL,7,1,1,5.0,3.0,1,23,55,37,1,33,1,4,4,3
2020-07-22,6,1200,3,6,wd,SPOTTED SEATROUT,7,1,1,5.0,3.5,1,5,55,37,1,47,1,3,3,1
2018-07-20,5,1443,3,6,wd,RED DRUM,7,1,1,7.0,6.0,1,6,55,37,1,49,1,2,2,3
2018-07-20,5,1620,3,6,wd,COBIA,7,1,1,7.5,6.0,1,4,55,37,1,54,1,4,4,1
2018-07-20,5,1800,3,6,we,COBIA,7,1,1,5.5,4.0,1,1,55,37,1,47,1,2,1,3
2018-07-20,5,1420,3,6,we,COBIA,7,1,1,5.0,3.0,1,1,55,37,1,20,1,4,1,3
2018-07-20,5,1500,3,6,we,RED DRUM,7,1,1,5.5,4.0,1,3,55,37,1,31,1,2,2,3
2018-07-20,5,1645,3,6,we,COBIA,7,1,1,8.5,7.0,1,1,55,37,1,58,1,4,1,1
2019-07-26,5,1128,3,6,we,BLUEFISH,7,1,1,4.0,3.0,1,31,55,37,1,30,1,4,4,3
2019-07-26,5,1139,3,6,we,BLUEFISH,7,1,1,4.0,3.0,1,17,55,37,1,67,2,6,6,3
2019-07-26,5,1152,3,6,we,BLUEFISH,7,1,1,4.0,3.0,1,38,55,37,1,72,1,4,4,3
2019-07-26,5,1215,3,6,we,COBIA,7,1,1,3.0,2.0,1,1,55,37,1,43,1,1,1,3
2019-07-26,5,1538,3,6,we,TUNA GENUS,7,1,1,10.0,6.0,1,28,55,37,1,35,1,6,6,3
2018-07-20,5,1200,3,6,we,COBIA,7,1,1,5.5,2.0,1,3,55,37,1,45,2,2,2,1
2018-07-20,5,1530,3,6,we,COBIA,7,1,1,5.5,3.0,1,4,55,37,1,61,1,2,2,1
2018-07-20,5,1555,3,6,we,COBIA,7,1,1,8.0,3.0,1,3,55,37,1,30,1,4,3,1
2018-07-20,5,1115,3,6,we,COBIA,7,1,1,4.5,0.5,1,1,55,37,1,35,1,3,1,3
2018-07-20,5,1255,3,6,we,COBIA,7,1,1,5.0,2.0,2,0,55,37,1,45,1,5,1,1
2018-07-20,5,1300,3,6,we,COBIA,7,1,1,5.0,2.0,2,0,55,37,1,49,1,5,1,1
2018-07-20,5,1305,3,6,we,COBIA,7,1,1,5.0,2.0,2,0,55,37,1,15,1,5,1,3
2018-07-20,5,1310,3,6,we,COBIA,7,1,1,5.0,2.0,2,0,55,37,1,16,1,5,1,1
2018-07-20,5,1315,3,6,we,COBIA,7,1,1,5.0,2.0,2,0,55,37,1,44,1,5,1,1
2018-07-20,5,1355,3,6,we,COBIA,7,1,1,7.0,1.0,1,1,55,37,1,51,1,2,1,3
2019-07-26,5,1514,3,6,wd,COBIA,7,1,1,8.5,6.0,2,0,55,37,1,32,1,3,1,3
2019-07-26,5,1558,3,6,wd,COBIA,7,1,1,8.5,6.0,1,1,55,37,1,55,1,3,1,3
2019-07-26,5,1604,3,6,wd,COBIA,7,1,1,8.5,6.0,2,0,55,37,1,58,1,3,1,3
2019-07-26,5,1610,3,6,wd,COBIA,7,1,1,4.0,2.0,1,1,55,37,1,21,1,5,1,3
2019-07-26,5,1658,3,6,wd,COBIA,7,1,1,4.0,2.0,1,1,55,37,1,20,1,5,1,3
2019-07-26,5,1520,3,6,wd,COBIA,7,1,1,7.0,4.0,1,35,55,37,1,55,1,2,2,1
