index,Date file created_k,Month of intercept_k,Time of intercept_k,Data sampling period_k,Sub region of trip_k,Kind of day_k,Fish target species_k,Mode of fishing_k,Collapsed area of fishing_k,Distance from shore_k,Hours on boat_k,Hours fished_k,Catch fish_k,Number of fish avail for inspection_k,County of intercept_k,State of intercept_k,Area of fishing_k,Angler age_k,Angler gender_k,Number in fishing party_k,Number of contributing fishermen_k,See any sea turtles while fishing?_k
216,17-May-19,4,1621,2,6,wd,KINGFISH GENUS,8,1,1,6.5,4,2,0,31,37,1,19,2,4,1,3
217,17-May-19,4,1621,2,6,wd,KINGFISH GENUS,8,1,1,6.5,4,2,0,31,37,1,12,1,4,1,3
218,18-May-18,4,1514,2,6,we,BLUEFISH,8,1,1,4,3,1,1,31,37,1,55,1,2,1,3
219,19-May-20,3,1126,2,6,we,ATLANTIC BONITO,8,1,1,4,3.5,2,0,129,37,1,32,1,2,1,3
220,19-May-20,3,1218,2,6,we,ATLANTIC BONITO,8,1,1,5,4.5,1,3,129,37,1,39,1,2,2,3
221,19-May-20,3,1544,2,6,wd,KINGFISH GENUS,8,1,1,3,2.5,1,20,31,37,1,56,1,2,2,3
222,18-May-18,4,1545,2,6,wd,WAHOO,8,2,2,7,4,1,8,31,37,1,35,1,2,2,1
223,17-May-19,4,1627,2,6,wd,BLUEFISH,8,2,2,8,6,1,9,31,37,1,51,1,2,2,1
224,18-May-18,4,1400,2,6,we,BLUEFISH,8,2,2,5,3,2,0,129,37,1,76,1,3,1,3
225,18-May-18,4,1050,2,6,we,SPANISH MACKEREL,8,2,2,6,4,1,3,129,37,1,34,1,3,3,3
226,17-May-19,4,1252,2,6,wd,SPANISH MACKEREL,8,2,2,6.5,4,1,1,31,37,1,55,1,2,1,3
227,17-May-19,4,1254,2,6,wd,SPANISH MACKEREL,8,2,2,6.5,4,1,3,31,37,1,35,1,2,1,3
228,17-May-19,4,1520,2,6,wd,DOLPHIN,8,2,2,9.5,6.5,2,0,31,37,1,33,1,2,1,3
229,18-May-18,4,1521,2,6,we,KINGFISH GENUS,8,2,2,9,5,1,23,31,37,1,45,1,2,2,3
230,19-May-20,3,1416,2,6,wd,BLACK SEA BASS,8,2,2,6.5,5,1,37,31,37,1,42,1,4,4,3
231,19-May-20,3,1440,2,6,wd,BLACK SEA BASS,8,2,2,4,3,1,10,31,37,1,37,1,4,4,1
232,19-May-20,3,1121,2,6,wd,ATLANTIC BONITO,8,2,2,5,3.5,1,12,31,37,1,20,1,3,3,1
233,19-May-20,3,1703,2,6,wd,WAHOO,8,2,2,8,4,1,9,31,37,1,52,1,3,3,1
234,19-May-20,3,1726,2,6,wd,WAHOO,8,2,2,8,3,2,0,31,37,1,42,1,4,1,2
235,19-May-20,3,1910,2,6,wd,WAHOO,8,2,2,8,4,1,2,31,37,1,29,1,3,3,1
236,19-May-20,3,1515,2,6,wd,LITTLE TUNNY,8,2,2,6,3,2,0,31,37,1,40,1,1,1,3
237,18-May-18,4,1117,2,6,wd,SPOTTED SEATROUT,8,5,8,6.5,5.5,1,1,137,37,3,31,1,2,1,3
238,18-May-18,4,1428,2,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,1,137,37,3,29,1,3,1,3
239,18-May-18,4,1430,2,6,wd,SPOTTED SEATROUT,8,5,8,5,4,2,0,137,37,3,30,1,3,1,3
240,18-May-18,4,1618,2,6,we,KINGFISH GENUS,8,5,8,5.5,5,2,0,31,37,3,39,1,2,1,3
241,18-May-18,4,1127,2,6,we,STRIPED BASS,8,5,8,5,4.5,1,5,13,37,3,62,1,3,3,3
242,18-May-18,4,1534,2,6,we,STRIPED BASS,8,5,8,8,7.5,2,0,13,37,3,52,1,2,1,3
243,17-May-19,4,1440,2,6,wd,KINGFISH GENUS,8,5,8,4.5,2,1,1,31,37,3,69,1,1,1,3
244,17-May-19,4,1505,2,6,wd,KINGFISH GENUS,8,5,8,5,3,2,0,31,37,3,67,1,2,1,3
245,17-May-19,4,1506,2,6,wd,KINGFISH GENUS,8,5,8,5,3,2,0,31,37,3,65,2,2,1,3
246,17-May-19,4,1658,2,6,we,WEAKFISH,8,5,8,3,2,1,2,31,37,3,24,1,2,2,3
247,17-May-19,4,1306,2,6,wd,SPOTTED SEATROUT,8,5,8,4.5,3.5,2,0,137,37,3,72,1,2,1,3
248,17-May-19,4,1452,2,6,wd,SPOTTED SEATROUT,8,5,8,7.5,7,1,1,137,37,3,73,1,2,1,3
249,17-May-19,4,1630,2,6,wd,SPOTTED SEATROUT,8,5,8,7.5,6.5,1,3,137,37,3,55,1,3,2,3
250,17-May-19,4,1208,2,6,we,KINGFISH GENUS,8,5,8,3,2.5,1,1,31,37,3,13,2,5,1,3
251,17-May-19,4,1239,2,6,we,KINGFISH GENUS,8,5,8,5.5,4,1,9,31,37,3,61,1,3,1,3
252,17-May-19,4,1240,2,6,we,KINGFISH GENUS,8,5,8,5.5,4,2,0,31,37,3,62,2,3,1,3
253,19-May-20,3,1436,2,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,6,49,37,3,26,1,2,2,3
254,19-May-20,3,1245,2,6,we,SPOTTED SEATROUT,8,5,8,5.5,5,1,11,137,37,3,42,1,3,3,3
255,19-May-20,3,1151,2,6,wd,SPOTTED SEATROUT,8,5,8,3.5,3,1,1,31,37,3,25,1,2,1,3
256,19-May-20,3,1246,2,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,12,31,37,3,19,1,3,3,3
257,19-May-20,3,1425,2,6,wd,SHEEPSHEAD,8,5,8,4,3,1,3,31,37,3,35,1,2,2,3
258,19-May-20,3,1636,2,6,wd,SPOTTED SEATROUT,8,5,8,3,2.5,1,4,31,37,3,19,1,1,1,3
259,19-May-20,3,1508,2,6,wd,SPOTTED SEATROUT,8,5,8,3.5,3,2,0,49,37,3,63,1,1,1,3
260,19-May-20,3,1125,2,6,wd,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,7,137,37,3,23,1,2,2,3
261,19-May-20,3,1314,2,6,wd,SPOTTED SEATROUT,8,5,8,6,5.5,1,1,137,37,3,70,1,2,1,3
262,19-May-20,3,1314,2,6,wd,SPOTTED SEATROUT,8,5,8,6,5.5,1,2,137,37,3,33,1,2,1,3
263,19-May-20,3,1325,2,6,wd,SPOTTED SEATROUT,8,5,8,6,5.5,1,4,137,37,3,65,1,1,1,3
264,19-May-20,3,1349,2,6,we,SPOTTED SEATROUT,8,5,8,5.5,4,1,3,13,37,3,21,1,2,2,3
265,19-May-20,3,1248,2,6,we,SPOTTED SEATROUT,8,5,8,4.5,4,1,2,49,37,3,49,1,2,1,3
266,19-May-20,3,1340,2,6,we,SPOTTED SEATROUT,8,5,8,5.5,5.5,1,2,49,37,3,24,1,4,1,3
267,19-May-20,3,1435,2,6,we,SPOTTED SEATROUT,8,5,8,7.5,5,1,2,49,37,3,27,1,2,1,3
268,19-May-20,3,1435,2,6,we,SPOTTED SEATROUT,8,5,8,7.5,4.5,1,1,49,37,3,27,2,2,1,3
269,18-May-18,4,1155,2,6,we,KINGFISH GENUS,8,5,8,5.5,5,2,0,31,37,3,63,1,2,1,3
270,18-May-18,4,1156,2,6,we,KINGFISH GENUS,8,5,8,5.5,5,2,0,31,37,3,58,1,2,1,3
271,18-May-18,4,1224,2,6,we,KINGFISH GENUS,8,5,8,6,5.5,2,0,31,37,3,13,1,3,1,3
272,18-May-18,4,1400,2,6,we,KINGFISH GENUS,8,5,8,4.5,4,2,0,31,37,3,48,1,4,1,3
273,18-May-18,4,1401,2,6,we,KINGFISH GENUS,8,5,8,4.5,4,2,0,31,37,3,53,2,4,1,3
274,18-May-18,4,1402,2,6,we,KINGFISH GENUS,8,5,8,4.5,4,2,0,31,37,3,56,2,4,1,3
275,18-May-18,4,1407,2,6,we,KINGFISH GENUS,8,5,8,5.5,5,2,0,31,37,3,55,1,2,1,3
276,18-May-18,4,1408,2,6,we,KINGFISH GENUS,8,5,8,5.5,5,2,0,31,37,3,54,1,2,1,3
277,18-May-18,4,1457,2,6,we,KINGFISH GENUS,8,5,8,4.5,4,2,0,31,37,3,63,1,4,1,3
278,17-May-19,4,1406,2,6,we,NORTHERN PUFFER,8,5,8,5,5,2,0,31,37,2,54,1,3,1,1
279,17-May-19,4,1406,2,6,we,NORTHERN PUFFER,8,5,8,5,5,2,0,31,37,2,54,1,3,1,1
280,17-May-19,4,1406,2,6,we,NORTHERN PUFFER,8,5,8,5,5,2,0,31,37,2,52,1,3,1,1
281,17-May-19,4,1458,2,6,wd,KINGFISH GENUS,8,5,8,6,5,1,1,31,37,3,69,1,2,1,3
282,17-May-19,4,1737,2,6,wd,BLUEFISH,8,5,8,8,7,2,0,31,37,2,43,1,3,1,1
283,17-May-19,4,1737,2,6,wd,BLUEFISH,8,5,8,8,7,2,0,31,37,2,7,1,3,1,1
284,17-May-19,4,1737,2,6,wd,BLUEFISH,8,5,8,8,7,2,0,31,37,2,7,1,3,1,1
285,17-May-19,4,1330,2,6,we,WEAKFISH,8,5,8,7,7,1,1,31,37,3,53,1,1,1,3
286,17-May-19,4,1554,2,6,we,BLUEFISH,8,5,8,7,5,2,0,31,37,3,33,1,2,1,1
287,17-May-19,4,1555,2,6,we,BLUEFISH,8,5,8,7,5,2,0,31,37,3,33,2,2,1,1
288,17-May-19,4,1341,2,6,we,SHEEPSHEAD,8,5,8,5,5,1,1,31,37,3,47,1,2,1,3
289,17-May-19,4,1434,2,6,we,KINGFISH GENUS,8,5,8,6,5,2,0,31,37,3,34,1,3,1,3
290,19-May-20,3,1654,2,6,wd,SPOTTED SEATROUT,8,5,8,7,7,1,9,31,37,3,19,1,2,2,3
291,19-May-20,3,1342,2,6,wd,SPOTTED SEATROUT,8,5,8,3,2.5,1,4,31,37,3,68,1,1,1,3
292,19-May-20,3,1348,2,6,wd,KINGFISH GENUS,8,5,8,5,4,1,10,31,37,3,65,1,2,2,3
293,19-May-20,3,1436,2,6,wd,KINGFISH GENUS,8,5,8,6,3,1,3,31,37,3,68,1,1,1,3
294,19-May-20,3,1542,2,6,wd,RED DRUM,8,5,8,4,3,1,2,31,37,3,56,1,2,2,3
295,19-May-20,3,1421,2,6,we,SHEEPSHEAD,8,5,8,4,4,1,1,31,37,3,50,1,2,1,3
296,19-May-20,3,1257,2,6,we,SPOTTED SEATROUT,8,5,8,6,4,2,0,31,37,3,33,1,2,1,3
297,19-May-20,3,1257,2,6,we,SPOTTED SEATROUT,8,5,8,6,4,2,0,31,37,3,48,1,2,1,3
298,19-May-20,3,1542,2,6,we,KINGFISH GENUS,8,5,8,5,5,1,6,31,37,3,54,1,2,2,3
299,19-May-20,3,1214,2,6,wd,SPOTTED SEATROUT,8,5,8,5,4,2,0,31,37,3,71,1,1,1,3
300,19-May-20,3,1255,2,6,wd,RED DRUM,8,5,8,2,2,1,1,31,37,3,68,1,1,1,3
301,18-May-18,4,1400,2,6,we,KINGFISH GENUS,8,5,8,5,4,2,0,19,37,3,68,1,2,1,3
302,18-May-18,4,1430,2,6,we,KINGFISH GENUS,8,5,8,4,3,1,8,19,37,3,69,1,2,2,3
303,18-May-18,4,1535,2,6,we,KINGFISH GENUS,8,5,8,4,3,1,5,19,37,3,49,1,2,2,3
304,18-May-18,4,1600,2,6,we,KINGFISH GENUS,8,5,8,5,4,1,18,19,37,3,64,1,1,1,3
305,18-May-18,4,1629,2,6,we,KINGFISH GENUS,8,5,8,5,4,1,41,19,37,3,49,1,2,2,3
306,18-May-18,4,1647,2,6,we,KINGFISH GENUS,8,5,8,7,6,1,18,19,37,3,47,1,3,3,3
307,18-May-18,4,1810,2,6,we,KINGFISH GENUS,8,5,8,7,6,1,7,19,37,3,65,1,2,2,3
308,18-May-18,4,1622,2,6,wd,BLUEFISH,8,5,8,5,4,1,5,129,37,5,48,1,2,2,3
309,19-May-20,3,1422,2,6,wd,RED DRUM,8,5,8,6,5,1,4,129,37,3,52,1,3,3,3
310,19-May-20,3,1256,2,6,we,SPOTTED SEATROUT,8,5,8,5,4,1,9,129,37,5,36,1,3,3,3
311,19-May-20,3,1331,2,6,we,RED DRUM,8,5,8,6,5,1,5,129,37,5,41,1,3,3,3
312,19-May-20,3,1514,2,6,we,SPOTTED SEATROUT,8,5,8,5,4,1,4,19,37,5,45,1,3,3,3
313,18-May-18,4,1504,2,6,we,KINGFISH GENUS,8,5,8,3.5,3,1,6,19,37,3,40,2,3,3,3
314,18-May-18,4,1548,2,6,we,KINGFISH GENUS,8,5,8,7,6,1,40,19,37,3,62,1,3,3,3
315,18-May-18,4,1722,2,6,we,KINGFISH GENUS,8,5,8,4,2,2,0,19,37,3,41,1,1,1,3
316,17-May-19,4,1629,2,6,we,KINGFISH GENUS,8,5,8,8.5,5.5,1,1,31,37,3,70,1,2,1,3
317,17-May-19,4,1726,2,6,we,SPOTTED SEATROUT,8,5,8,3,2,1,1,31,37,2,25,1,1,1,3
318,17-May-19,4,1158,2,6,wd,SPOTTED SEATROUT,8,5,8,4,3.5,1,4,133,37,3,62,1,1,1,3
319,17-May-19,4,1517,2,6,wd,SPOTTED SEATROUT,8,5,8,5,5,1,2,133,37,3,57,1,1,1,3
320,17-May-19,4,1453,2,6,we,WEAKFISH,8,5,8,5,4.5,2,0,31,37,2,68,1,4,1,3
321,17-May-19,4,1454,2,6,we,WEAKFISH,8,5,8,5,4.5,2,0,31,37,2,46,1,4,1,3
322,17-May-19,4,1638,2,6,we,BLUEFISH,8,5,8,5.5,2,1,6,31,37,3,43,1,2,2,3
323,17-May-19,4,1123,2,6,wd,BLUEFISH,8,5,8,3.5,2.5,1,7,31,37,3,39,1,4,4,3
324,17-May-19,4,1131,2,6,wd,KINGFISH GENUS,8,5,8,3,2,1,3,31,37,3,81,2,3,3,3
325,17-May-19,4,1400,2,6,wd,KINGFISH GENUS,8,5,8,6,5,1,11,31,37,3,16,1,3,3,3
326,17-May-19,4,1447,2,6,wd,SPOTTED SEATROUT,8,5,8,5,4.5,1,3,31,37,3,67,1,2,2,3
327,17-May-19,4,1623,2,6,wd,KINGFISH GENUS,8,5,8,5,3,2,0,31,37,3,52,1,1,1,3
328,17-May-19,4,1647,2,6,wd,KINGFISH GENUS,8,5,8,6,3.5,1,3,31,37,3,62,1,1,1,3
329,17-May-19,4,1651,2,6,wd,KINGFISH GENUS,8,5,8,6,4,2,0,31,37,3,74,1,1,1,3
330,19-May-20,3,1242,2,6,wd,SPOTTED SEATROUT,8,5,8,3,2.5,1,1,31,37,3,68,1,1,1,3
331,19-May-20,3,1159,2,6,we,KINGFISH GENUS,8,5,8,4,3.5,2,0,31,37,3,65,1,3,1,3
332,19-May-20,3,1221,2,6,we,KINGFISH GENUS,8,5,8,5,4.5,2,0,31,37,3,57,1,4,1,3
333,19-May-20,3,1222,2,6,we,KINGFISH GENUS,8,5,8,5,4.5,2,0,31,37,3,38,1,4,1,3
334,19-May-20,3,1348,2,6,we,KINGFISH GENUS,8,5,8,6,5.5,2,0,31,37,3,64,1,1,1,3
335,19-May-20,3,1403,2,6,we,KINGFISH GENUS,8,5,8,7,5.5,2,0,31,37,3,30,1,5,1,3
336,19-May-20,3,1405,2,6,we,KINGFISH GENUS,8,5,8,7,5.5,2,0,31,37,3,37,1,5,1,3
337,19-May-20,3,1405,2,6,we,KINGFISH GENUS,8,5,8,7,5.5,2,0,31,37,3,14,1,5,1,3
338,19-May-20,3,1405,2,6,we,KINGFISH GENUS,8,5,8,7,5.5,2,0,31,37,3,31,1,5,1,3
339,19-May-20,3,1405,2,6,we,KINGFISH GENUS,8,5,8,7,5.5,2,0,31,37,3,31,1,5,1,3
340,19-May-20,3,1417,2,6,we,KINGFISH GENUS,8,5,8,6,5,1,13,31,37,3,11,2,4,4,1
341,19-May-20,3,1559,2,6,we,KINGFISH GENUS,8,5,8,3,2.5,1,25,31,37,3,66,1,2,2,3
342,19-May-20,3,1613,2,6,we,KINGFISH GENUS,8,5,8,6,5,1,15,31,37,3,76,1,2,2,1
343,19-May-20,3,1628,2,6,we,SPOTTED SEATROUT,8,5,8,8,2,1,1,31,37,3,22,1,2,1,3
344,18-May-18,4,1430,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.5,2,0,31,37,2,65,1,4,1,3
345,18-May-18,4,1431,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.5,2,0,31,37,2,64,1,4,1,3
346,18-May-18,4,1432,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.5,2,0,31,37,2,61,1,4,1,3
347,18-May-18,4,1433,2,6,we,KINGFISH GENUS,8,5,8,5.5,4.5,2,0,31,37,2,73,1,4,1,3
348,18-May-18,4,1530,2,6,we,KINGFISH GENUS,8,5,8,7.5,7.5,1,3,31,37,3,32,1,3,1,3
349,18-May-18,4,1531,2,6,we,KINGFISH GENUS,8,5,8,7.5,7.5,2,0,31,37,3,36,1,3,1,3
350,18-May-18,4,1532,2,6,we,KINGFISH GENUS,8,5,8,7.5,7.5,2,0,31,37,3,59,1,3,1,3
351,18-May-18,4,1542,2,6,we,KINGFISH GENUS,8,5,8,5,3,1,21,31,37,3,63,1,2,2,3
352,18-May-18,4,1948,2,6,we,SHEEPSHEAD,8,5,8,2.5,2,1,20,31,37,3,25,1,2,2,3
353,18-May-18,4,1313,2,6,we,KINGFISH GENUS,8,5,8,3,2.5,1,5,31,37,3,69,1,2,2,3
354,18-May-18,4,1453,2,6,we,KINGFISH GENUS,8,5,8,6,5,2,0,31,37,3,69,1,3,1,1
355,18-May-18,4,1454,2,6,we,KINGFISH GENUS,8,5,8,6,5,2,0,31,37,3,74,1,3,1,1
356,18-May-18,4,1455,2,6,we,KINGFISH GENUS,8,5,8,6,5,2,0,31,37,3,63,1,3,1,1
357,18-May-18,4,1633,2,6,we,KINGFISH GENUS,8,5,8,6,6,1,2,31,37,3,36,1,2,1,3
358,17-May-19,4,1419,2,6,we,SHEEPSHEAD,8,5,8,6,5.5,1,8,19,37,5,50,1,4,4,3
359,17-May-19,4,1603,2,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,9,6,2,0,31,37,2,26,2,4,1,3
360,17-May-19,4,1603,2,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,9,6,2,0,31,37,2,28,1,4,1,3
361,17-May-19,4,1603,2,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,9,6,2,0,31,37,2,27,1,4,1,3
362,17-May-19,4,1239,2,6,we,BLUEFISH,8,5,8,6,6,2,0,129,37,5,46,1,2,1,3
363,17-May-19,4,1256,2,6,we,SHEEPSHEAD,8,5,8,4,3.5,2,0,129,37,5,21,1,3,1,3
364,17-May-19,4,1403,2,6,we,BLACK DRUM,8,5,8,7,5.5,1,6,129,37,3,54,1,3,3,3
365,17-May-19,4,1553,2,6,we,KINGFISH GENUS,8,5,8,3.5,3,2,0,129,37,5,50,1,2,1,3
366,19-May-20,3,1521,2,6,we,KINGFISH GENUS,8,5,8,8,7,2,0,19,37,5,57,1,2,1,3
367,19-May-20,3,1521,2,6,we,KINGFISH GENUS,8,5,8,8,7,2,0,19,37,5,54,1,2,1,3
368,19-May-20,3,1533,2,6,we,SPOTTED SEATROUT,8,5,8,5,3,1,1,19,37,3,44,1,1,1,3
369,19-May-20,3,1546,2,6,wd,SHEEPSHEAD,8,5,8,2.5,2,1,1,31,37,3,32,1,1,1,3
370,19-May-20,3,1152,2,6,wd,SPOTTED SEATROUT,8,5,8,4,3.5,1,4,31,37,3,71,1,1,1,3
371,19-May-20,3,1256,2,6,wd,SPOTTED SEATROUT,8,5,8,4,3.5,1,11,31,37,3,26,1,3,3,3
372,19-May-20,3,1642,2,6,wd,SPOTTED SEATROUT,8,5,8,6,5.5,1,2,31,37,3,36,1,2,2,3
373,19-May-20,3,1307,2,6,we,KINGFISH GENUS,8,5,8,4,3.5,2,0,31,37,3,63,1,4,1,3
374,19-May-20,3,1316,2,6,we,KINGFISH GENUS,8,5,8,5,4,2,0,31,37,3,25,1,4,1,3
375,19-May-20,3,1339,2,6,we,SPOTTED SEATROUT,8,5,8,6,4,2,0,31,37,3,28,2,2,1,3
376,19-May-20,3,1516,2,6,we,KINGFISH GENUS,8,5,8,6,5.5,2,0,31,37,3,64,1,1,1,3
377,19-May-20,3,1558,2,6,we,KINGFISH GENUS,8,5,8,8,6,2,0,31,37,3,28,1,3,1,2
378,19-May-20,3,1402,2,6,wd,SPOTTED SEATROUT,8,5,8,4,3.5,2,0,31,37,3,68,1,1,1,3
379,19-May-20,3,1425,2,6,wd,KINGFISH GENUS,8,5,8,4,3.5,2,0,31,37,3,58,1,3,1,3
380,19-May-20,3,1455,2,6,wd,KINGFISH GENUS,8,5,8,4,2.5,2,0,31,37,3,60,1,3,1,3
381,19-May-20,3,1502,2,6,wd,KINGFISH GENUS,8,5,8,3,2.5,2,0,31,37,3,71,1,3,1,3
382,19-May-20,3,1505,2,6,wd,KINGFISH GENUS,8,5,8,3,2.5,2,0,31,37,3,64,2,3,1,3
383,19-May-20,3,1621,2,6,wd,KINGFISH GENUS,8,5,8,5,4,2,0,31,37,3,58,1,1,1,3
384,19-May-20,3,1514,2,6,we,SPOTTED SEATROUT,8,5,8,6.5,6,1,8,137,37,3,53,1,2,2,3
385,19-May-20,3,1440,2,6,wd,KINGFISH GENUS,8,5,8,4,3,1,4,31,37,5,58,1,1,1,3
386,19-May-20,3,1215,2,6,we,SPOTTED SEATROUT,8,5,8,5,4.5,1,5,49,37,3,45,1,2,1,3
387,19-May-20,3,1401,2,6,we,SPOTTED SEATROUT,8,5,8,6,5,1,8,49,37,3,54,1,2,2,3
388,19-May-20,3,1632,2,6,we,SPOTTED SEATROUT,8,5,8,8,7.5,1,8,49,37,3,39,1,2,1,3
389,19-May-20,3,1800,2,6,we,SPOTTED SEATROUT,8,5,8,6,3,1,2,31,37,3,30,1,4,3,3
390,20-Jul-18,5,1325,3,6,wd,SPANISH MACKEREL,7,1,1,5,3,1,25,31,37,1,35,1,6,6,3
391,22-Jul-20,6,1402,3,6,wd,BILLFISH FAMILY,7,1,1,8.5,5.5,1,14,31,37,1,58,1,5,5,3
392,26-Jul-19,5,1135,3,6,we,SPANISH MACKEREL,7,1,1,6,5,1,12,129,37,1,35,1,2,2,3
393,20-Jul-18,5,1345,3,6,wd,SPANISH MACKEREL,7,1,1,6,5,2,0,129,37,1,28,1,4,1,3
394,20-Jul-18,5,1145,3,6,we,SPANISH MACKEREL,7,1,1,5,4.5,1,8,129,37,1,39,1,6,6,3
395,20-Jul-18,5,1330,3,6,we,SPANISH MACKEREL,7,1,1,3,2.5,1,15,129,37,1,37,1,2,2,3
396,20-Jul-18,5,1118,3,6,wd,COBIA,7,1,1,5,3,1,33,55,37,1,39,1,4,4,1
397,20-Jul-18,5,1628,3,6,wd,COBIA,7,1,1,5,3,1,1,55,37,1,66,1,2,1,1
398,20-Jul-18,5,1632,3,6,wd,COBIA,7,1,1,5,3,1,1,55,37,1,64,2,2,1,1
399,20-Jul-18,5,1645,3,6,wd,COBIA,7,1,1,5.5,3.5,1,3,55,37,1,33,1,3,3,1
400,20-Jul-18,5,1227,3,6,we,COBIA,7,1,1,6.5,4.5,1,17,55,37,1,36,1,3,3,1
401,26-Jul-19,5,1451,3,6,we,COBIA,7,1,1,5,3,1,1,55,37,1,42,1,2,1,1
402,26-Jul-19,5,1459,3,6,we,COBIA,7,1,1,5,3,1,1,55,37,1,19,1,2,1,1
403,26-Jul-19,5,1606,3,6,we,COBIA,7,1,1,6,4,1,1,55,37,1,50,1,4,1,1
404,26-Jul-19,5,1616,3,6,we,COBIA,7,1,1,6,4,1,1,55,37,1,48,1,4,1,1
405,26-Jul-19,5,1558,3,6,wd,COBIA,7,1,1,6,4,1,1,55,37,1,45,1,2,1,1
406,22-Jul-20,6,1148,3,6,wd,SPANISH MACKEREL,7,1,1,5,3,1,23,55,37,1,33,1,4,4,3
407,22-Jul-20,6,1200,3,6,wd,SPOTTED SEATROUT,7,1,1,5,3.5,1,5,55,37,1,47,1,3,3,1
408,20-Jul-18,5,1443,3,6,wd,RED DRUM,7,1,1,7,6,1,6,55,37,1,49,1,2,2,3
409,20-Jul-18,5,1620,3,6,wd,COBIA,7,1,1,7.5,6,1,4,55,37,1,54,1,4,4,1
410,20-Jul-18,5,1800,3,6,we,COBIA,7,1,1,5.5,4,1,1,55,37,1,47,1,2,1,3
411,20-Jul-18,5,1420,3,6,we,COBIA,7,1,1,5,3,1,1,55,37,1,20,1,4,1,3
412,20-Jul-18,5,1500,3,6,we,RED DRUM,7,1,1,5.5,4,1,3,55,37,1,31,1,2,2,3
413,20-Jul-18,5,1645,3,6,we,COBIA,7,1,1,8.5,7,1,1,55,37,1,58,1,4,1,1
414,26-Jul-19,5,1128,3,6,we,BLUEFISH,7,1,1,4,3,1,31,55,37,1,30,1,4,4,3
415,26-Jul-19,5,1139,3,6,we,BLUEFISH,7,1,1,4,3,1,17,55,37,1,67,2,6,6,3
416,26-Jul-19,5,1152,3,6,we,BLUEFISH,7,1,1,4,3,1,38,55,37,1,72,1,4,4,3
417,26-Jul-19,5,1215,3,6,we,COBIA,7,1,1,3,2,1,1,55,37,1,43,1,1,1,3
418,26-Jul-19,5,1538,3,6,we,TUNA GENUS,7,1,1,10,6,1,28,55,37,1,35,1,6,6,3
419,20-Jul-18,5,1200,3,6,we,COBIA,7,1,1,5.5,2,1,3,55,37,1,45,2,2,2,1
420,20-Jul-18,5,1530,3,6,we,COBIA,7,1,1,5.5,3,1,4,55,37,1,61,1,2,2,1
421,20-Jul-18,5,1555,3,6,we,COBIA,7,1,1,8,3,1,3,55,37,1,30,1,4,3,1
422,20-Jul-18,5,1115,3,6,we,COBIA,7,1,1,4.5,0.5,1,1,55,37,1,35,1,3,1,3
423,20-Jul-18,5,1255,3,6,we,COBIA,7,1,1,5,2,2,0,55,37,1,45,1,5,1,1
424,20-Jul-18,5,1300,3,6,we,COBIA,7,1,1,5,2,2,0,55,37,1,49,1,5,1,1
425,20-Jul-18,5,1305,3,6,we,COBIA,7,1,1,5,2,2,0,55,37,1,15,1,5,1,3
426,20-Jul-18,5,1310,3,6,we,COBIA,7,1,1,5,2,2,0,55,37,1,16,1,5,1,1
427,20-Jul-18,5,1315,3,6,we,COBIA,7,1,1,5,2,2,0,55,37,1,44,1,5,1,1
428,20-Jul-18,5,1355,3,6,we,COBIA,7,1,1,7,1,1,1,55,37,1,51,1,2,1,3
429,26-Jul-19,5,1514,3,6,wd,COBIA,7,1,1,8.5,6,2,0,55,37,1,32,1,3,1,3
430,26-Jul-19,5,1558,3,6,wd,COBIA,7,1,1,8.5,6,1,1,55,37,1,55,1,3,1,3
431,26-Jul-19,5,1604,3,6,wd,COBIA,7,1,1,8.5,6,2,0,55,37,1,58,1,3,1,3
432,26-Jul-19,5,1610,3,6,wd,COBIA,7,1,1,4,2,1,1,55,37,1,21,1,5,1,3
433,26-Jul-19,5,1658,3,6,wd,COBIA,7,1,1,4,2,1,1,55,37,1,20,1,5,1,3
434,26-Jul-19,5,1520,3,6,wd,COBIA,7,1,1,7,4,1,35,55,37,1,55,1,2,2,1
435,26-Jul-19,5,1523,3,6,we,COBIA,7,1,1,7,5,1,1,55,37,1,45,1,3,1,1
436,20-Jul-18,6,1517,3,6,we,SPANISH MACKEREL,7,1,1,4,3.5,1,5,19,37,1,40,1,2,1,3
437,20-Jul-18,6,1518,3,6,we,SPANISH MACKEREL,7,1,1,4,3.5,1,4,19,37,1,39,2,2,1,3
438,20-Jul-18,5,1452,3,6,wd,COBIA,7,1,1,9,5.5,1,12,55,37,1,39,1,2,2,1
439,20-Jul-18,5,1542,3,6,wd,COBIA,7,1,1,9,7.5,1,24,55,37,1,28,1,6,6,3
440,20-Jul-18,5,1158,3,6,wd,LEFTEYE FLOUNDER GENUS,7,1,1,5,3.5,1,23,55,37,1,77,1,3,3,3
